country_name,country_iso2,week,category,weekly_rank,show_title,season_title,imdb_tconst
Jordan,JO,2022-09-18,Films,10,Harry Potter and the Half-Blood Prince,,tt0417741
Jordan,JO,2022-09-18,TV,10,Mo,1.0,tt15875168
Jordan,JO,2022-09-25,Films,1,Mom Is Pregnant,,tt14735160
Jordan,JO,2022-09-25,Films,2,Do Revenge,,tt13327038
Jordan,JO,2022-09-25,TV,2,Manifest,1.0,tt14738778
Jordan,JO,2022-09-25,Films,3,Lou,,tt21611394
Jordan,JO,2022-09-25,TV,3,Fate: The Winx Saga,2.0,tt8179402
Jordan,JO,2022-09-25,TV,4,Manifest,2.0,tt14738778
Jordan,JO,2022-09-25,Films,5,Harry Potter and the Sorcerer's Stone,,tt0241527
Jordan,JO,2022-09-25,TV,5,Manifest,3.0,tt14738778
Jordan,JO,2022-09-25,Films,6,The Knower,,tt11778144
Jordan,JO,2022-09-25,TV,6,Diary of a Gigolo,1.0,tt16481820
Jordan,JO,2022-09-25,Films,7,Harry Potter and the Chamber of Secrets,,tt27666796
Jordan,JO,2022-09-25,TV,7,Young Lady and Gentleman,,tt15514606
Jordan,JO,2022-09-25,Films,8,Bad Boys for Life,,tt1502397
Jordan,JO,2022-09-25,TV,8,The Crown,1.0,tt4786824
Jordan,JO,2022-09-25,Films,9,Harry Potter and the Goblet of Fire,,tt0330373
Jordan,JO,2022-09-25,TV,9,Narco-Saints,1.0,tt14518692
Jordan,JO,2022-09-25,Films,10,Harry Potter and the Half-Blood Prince,,tt0417741
Jordan,JO,2022-09-25,TV,10,Cobra Kai,5.0,tt7221388
Jordan,JO,2022-10-02,Films,1,Lou,,tt21611394
Jordan,JO,2022-10-02,Films,2,Blonde,,tt15223236
Jordan,JO,2022-10-02,TV,2,Manifest,1.0,tt14738778
Jordan,JO,2022-10-02,Films,3,Jumanji: The Next Level,,tt7975244
Jordan,JO,2022-10-02,TV,3,Dynasty,5.0,tt34515361
Jordan,JO,2022-10-02,Films,4,Mom Is Pregnant,,tt14735160
Jordan,JO,2022-10-02,TV,4,Manifest,2.0,tt14738778
Jordan,JO,2022-10-02,Films,5,ATHENA,,tt13774496
Jordan,JO,2022-10-02,TV,5,Manifest,3.0,tt14738778
Jordan,JO,2022-10-02,Films,6,Do Revenge,,tt13327038
Jordan,JO,2022-10-02,TV,6,Little Women,1.0,tt21828868
Jordan,JO,2022-10-02,TV,7,The Empress,1.0,tt13720112
Jordan,JO,2022-10-02,Films,8,The Lodge,,tt15669320
Jordan,JO,2022-10-02,TV,8,Young Lady and Gentleman,,tt15514606
Jordan,JO,2022-10-02,Films,9,Harry Potter and the Sorcerer's Stone,,tt0241527
Jordan,JO,2022-10-02,TV,9,The Cage,1.0,tt33995822
Jordan,JO,2022-10-02,Films,10,Harry Potter and the Goblet of Fire,,tt0330373
Jordan,JO,2022-10-02,TV,10,Friends,6.0,tt32270287
Jordan,JO,2022-10-09,Films,1,Luckiest Girl Alive,,tt4595186
Jordan,JO,2022-10-09,Films,2,Jumanji: The Next Level,,tt7975244
Jordan,JO,2022-10-09,TV,2,The Empress,1.0,tt13720112
Jordan,JO,2022-10-09,Films,3,Mr. Harrigan's Phone,,tt12908110
Jordan,JO,2022-10-09,TV,3,Little Women,1.0,tt21828868
Jordan,JO,2022-10-09,Films,4,Blonde,,tt15223236
Jordan,JO,2022-10-09,TV,4,Manifest,1.0,tt14738778
Jordan,JO,2022-10-09,Films,5,Lou,,tt21611394
Jordan,JO,2022-10-09,TV,5,High Water,1.0,tt15096728
Jordan,JO,2022-10-09,Films,6,The Equalizer 2,,tt3766354
Jordan,JO,2022-10-09,TV,6,Manifest,3.0,tt14738778
Jordan,JO,2022-10-09,Films,7,The Lodge,,tt15669320
Jordan,JO,2022-10-09,TV,7,Dynasty,5.0,tt34515361
Jordan,JO,2022-10-09,Films,8,The Shallows,,tt35882422
Jordan,JO,2022-10-09,TV,8,Manifest,2.0,tt14738778
Jordan,JO,2022-10-09,Films,9,Sing,,tt34812458
Jordan,JO,2022-10-09,Films,10,Do Revenge,,tt13327038
Jordan,JO,2022-10-09,TV,10,Friends,6.0,tt32270287
Jordan,JO,2022-10-16,Films,1,Luckiest Girl Alive,,tt4595186
Jordan,JO,2022-10-16,Films,2,Mr. Harrigan's Phone,,tt12908110
Jordan,JO,2022-10-16,TV,2,The Watcher,1.0,tt14852808
Jordan,JO,2022-10-16,Films,3,The Equalizer 2,,tt3766354
Jordan,JO,2022-10-16,TV,3,Little Women,1.0,tt21828868
Jordan,JO,2022-10-16,Films,4,Jumanji: The Next Level,,tt7975244
Jordan,JO,2022-10-16,TV,4,The Midnight Club,1.0,tt13444912
Jordan,JO,2022-10-16,Films,5,Sing,,tt34812458
Jordan,JO,2022-10-16,TV,5,The Empress,1.0,tt13720112
Jordan,JO,2022-10-16,Films,6,Someone Borrowed,,tt22091698
Jordan,JO,2022-10-16,TV,6,Manifest,1.0,tt14738778
Jordan,JO,2022-10-16,Films,7,The Curse of Bridge Hollow,,tt15289240
Jordan,JO,2022-10-16,TV,7,Friends,6.0,tt32270287
Jordan,JO,2022-10-16,Films,8,Old People,,tt21933110
Jordan,JO,2022-10-16,TV,8,Conversations with a Killer: The Jeffrey Dahmer Tapes,1.0,tt21946032
Jordan,JO,2022-10-16,Films,9,Blonde,,tt15223236
Jordan,JO,2022-10-16,TV,9,Friends,7.0,tt32270287
Jordan,JO,2022-10-16,Films,10,Harry Potter and the Sorcerer's Stone,,tt0241527
Jordan,JO,2022-10-16,TV,10,High Water,1.0,tt15096728
Jordan,JO,2022-10-23,Films,1,The School for Good and Evil,,tt2935622
Jordan,JO,2022-10-23,TV,1,The Watcher,1.0,tt14852808
Jordan,JO,2022-10-23,Films,2,Luckiest Girl Alive,,tt4595186
Jordan,JO,2022-10-23,Films,3,The Next Three Days,,tt1458175
Jordan,JO,2022-10-23,TV,3,The Sinner,4.0,tt6048596
Jordan,JO,2022-10-23,Films,4,The Curse of Bridge Hollow,,tt15289240
Jordan,JO,2022-10-23,TV,4,Manifest,1.0,tt14738778
Jordan,JO,2022-10-23,Films,5,The Equalizer 2,,tt3766354
Jordan,JO,2022-10-23,TV,5,Friends,6.0,tt32270287
Jordan,JO,2022-10-23,Films,6,The Little Things,,tt28372765
Jordan,JO,2022-10-23,TV,6,Friends,3.0,tt32270287
Jordan,JO,2022-10-23,Films,7,Jumanji: The Next Level,,tt7975244
Jordan,JO,2022-10-23,TV,7,Friends,5.0,tt32270287
Jordan,JO,2022-10-23,Films,8,Sing,,tt34812458
Jordan,JO,2022-10-23,TV,8,Friends,7.0,tt32270287
Jordan,JO,2022-10-23,Films,9,Harry Potter and the Sorcerer's Stone,,tt0241527
Jordan,JO,2022-10-23,TV,9,Friends,8.0,tt32270287
Jordan,JO,2022-10-23,Films,10,Someone Borrowed,,tt22091698
Jordan,JO,2022-10-23,TV,10,Little Women,1.0,tt21828868
Jordan,JO,2022-10-30,Films,1,The Little Things,,tt28372765
Jordan,JO,2022-10-30,TV,1,Dubai Bling,1.0,tt22071840
Jordan,JO,2022-10-30,Films,2,The Good Nurse,,tt4273800
Jordan,JO,2022-10-30,TV,2,The Watcher,1.0,tt14852808
Jordan,JO,2022-10-30,Films,3,The School for Good and Evil,,tt2935622
Jordan,JO,2022-10-30,Films,4,The Next Three Days,,tt1458175
Jordan,JO,2022-10-30,TV,4,From Scratch,1.0,tt11252254
Jordan,JO,2022-10-30,Films,5,All Quiet on the Western Front,,tt31174258
Jordan,JO,2022-10-30,TV,5,The Big Bang Theory,1.0,tt0898266
Jordan,JO,2022-10-30,Films,6,The Chalk Line,,tt12683756
Jordan,JO,2022-10-30,TV,6,Guillermo del Toro's Cabinet of Curiosities,1.0,tt8415836
Jordan,JO,2022-10-30,Films,7,20th Century Girl,,tt15340724
Jordan,JO,2022-10-30,TV,7,Manifest,1.0,tt14738778
Jordan,JO,2022-10-30,Films,8,Luckiest Girl Alive,,tt4595186
Jordan,JO,2022-10-30,TV,8,Barbarians,1.0,tt9184986
Jordan,JO,2022-10-30,Films,9,Harry Potter and the Sorcerer's Stone,,tt0241527
Jordan,JO,2022-10-30,TV,9,Love Is Blind,3.0,tt11704040
Jordan,JO,2022-10-30,Films,10,Jumanji: The Next Level,,tt7975244
Jordan,JO,2022-10-30,TV,10,Friends,6.0,tt32270287
Jordan,JO,2022-11-06,Films,1,Enola Holmes 2,,tt14641788
Jordan,JO,2022-11-06,TV,1,Dubai Bling,1.0,tt22071840
Jordan,JO,2022-11-06,Films,2,All Quiet on the Western Front,,tt31174258
Jordan,JO,2022-11-06,TV,2,Manifest,4.0,tt14738778
Jordan,JO,2022-11-06,Films,3,The Good Nurse,,tt4273800
Jordan,JO,2022-11-06,TV,3,Inside Man,1.0,tt10948716
Jordan,JO,2022-11-06,Films,4,The Little Things,,tt28372765
Jordan,JO,2022-11-06,TV,4,The Big Bang Theory,2.0,tt0898266
Jordan,JO,2022-11-06,Films,5,The Takeover,,tt28219841
Jordan,JO,2022-11-06,TV,5,The Big Bang Theory,1.0,tt0898266
Jordan,JO,2022-11-06,Films,6,Wild Is the Wind,,tt22437050
Jordan,JO,2022-11-06,Films,7,The School for Good and Evil,,tt2935622
Jordan,JO,2022-11-06,TV,8,From Scratch,1.0,tt11252254
Jordan,JO,2022-11-06,Films,9,Superhero Movie,,tt0426592
Jordan,JO,2022-11-06,TV,9,Manifest,1.0,tt14738778
Jordan,JO,2022-11-06,TV,10,The Big Bang Theory,3.0,tt0898266
Jordan,JO,2022-11-13,Films,1,Enola Holmes 2,,tt14641788
Jordan,JO,2022-11-13,TV,1,Manifest,4.0,tt14738778
Jordan,JO,2022-11-13,Films,2,Falling for Christmas,,tt14715170
Jordan,JO,2022-11-13,TV,2,Dubai Bling,1.0,tt22071840
Jordan,JO,2022-11-13,Films,3,Enola Holmes,,tt7846844
Jordan,JO,2022-11-13,TV,3,The Crown,5.0,tt4786824
Jordan,JO,2022-11-13,Films,4,All Quiet on the Western Front,,tt31174258
Jordan,JO,2022-11-13,TV,4,Manifest,1.0,tt14738778
Jordan,JO,2022-11-13,TV,5,The Blacklist,7.0,tt2741602
Jordan,JO,2022-11-13,Films,6,The Good Nurse,,tt4273800
Jordan,JO,2022-11-13,Films,7,The Little Things,,tt28372765
Jordan,JO,2022-11-13,TV,7,The Big Bang Theory,2.0,tt0898266
Jordan,JO,2022-11-13,Films,8,A Man Apart,,tt0266465
Jordan,JO,2022-11-13,TV,8,The Big Bang Theory,3.0,tt0898266
Jordan,JO,2022-11-13,Films,9,Ella Enchanted,,tt0327679
Jordan,JO,2022-11-13,TV,9,From Scratch,1.0,tt11252254
Jordan,JO,2022-11-13,Films,10,The Takeover,,tt28219841
Jordan,JO,2022-11-20,Films,1,Falling for Christmas,,tt14715170
Jordan,JO,2022-11-20,TV,1,1899,1.0,tt9319668
Jordan,JO,2022-11-20,Films,2,Enola Holmes 2,,tt14641788
Jordan,JO,2022-11-20,TV,2,The Crown,5.0,tt4786824
Jordan,JO,2022-11-20,Films,3,11:11,,tt11186928
Jordan,JO,2022-11-20,TV,3,Manifest,4.0,tt14738778
Jordan,JO,2022-11-20,Films,4,The Wonder,,tt9288822
Jordan,JO,2022-11-20,TV,4,Dubai Bling,1.0,tt22071840
Jordan,JO,2022-11-20,TV,5,Manifest,1.0,tt14738778
Jordan,JO,2022-11-20,Films,6,Slumberland,,tt13320662
Jordan,JO,2022-11-20,TV,6,The Blacklist,8.0,tt2741602
Jordan,JO,2022-11-20,Films,7,All Quiet on the Western Front,,tt31174258
Jordan,JO,2022-11-20,TV,7,The Blacklist,7.0,tt2741602
Jordan,JO,2022-11-20,Films,8,Freaky,,tt10919380
Jordan,JO,2022-11-20,Films,9,The Little Things,,tt28372765
Jordan,JO,2022-11-20,TV,9,Manifest,2.0,tt14738778
Jordan,JO,2022-11-20,Films,10,Enola Holmes,,tt7846844
Jordan,JO,2022-11-20,TV,10,The Big Bang Theory,4.0,tt0898266
Jordan,JO,2022-11-27,Films,1,The Swimmers,,tt8745676
Jordan,JO,2022-11-27,TV,1,Wednesday,1.0,tt13443470
Jordan,JO,2022-11-27,Films,2,Slumberland,,tt13320662
Jordan,JO,2022-11-27,TV,2,1899,1.0,tt9319668
Jordan,JO,2022-11-27,Films,3,The Noel Diary,,tt13007592
Jordan,JO,2022-11-27,TV,3,Elite,6.0,tt7134908
Jordan,JO,2022-11-27,Films,4,The Wonder,,tt9288822
Jordan,JO,2022-11-27,TV,4,The Crown,5.0,tt4786824
Jordan,JO,2022-11-27,Films,5,Falling for Christmas,,tt14715170
Jordan,JO,2022-11-27,TV,5,Manifest,4.0,tt14738778
Jordan,JO,2022-11-27,Films,6,Enola Holmes 2,,tt14641788
Jordan,JO,2022-11-27,TV,6,The Blacklist,8.0,tt2741602
Jordan,JO,2022-11-27,TV,7,Manifest,1.0,tt14738778
Jordan,JO,2022-11-27,Films,8,Lesson Plan,,tt23343786
Jordan,JO,2022-11-27,TV,8,Dubai Bling,1.0,tt22071840
Jordan,JO,2022-11-27,Films,9,11:11,,tt11186928
Jordan,JO,2022-11-27,TV,9,The Big Bang Theory,4.0,tt0898266
Jordan,JO,2022-11-27,Films,10,The Little Things,,tt28372765
Jordan,JO,2022-11-27,TV,10,The Blacklist,7.0,tt2741602
Jordan,JO,2022-12-04,Films,1,The Swimmers,,tt8745676
Jordan,JO,2022-12-04,TV,1,Wednesday,1.0,tt13443470
Jordan,JO,2022-12-04,Films,2,Troll,,tt32569263
Jordan,JO,2022-12-04,TV,2,1899,1.0,tt9319668
Jordan,JO,2022-12-04,Films,3,Farha,,tt11555492
Jordan,JO,2022-12-04,TV,3,The Blacklist,8.0,tt2741602
Jordan,JO,2022-12-04,Films,4,My Name Is Vendetta,,tt15229674
Jordan,JO,2022-12-04,TV,4,The Good Doctor,4.0,tt38960977
Jordan,JO,2022-12-04,Films,5,The Croods: A New Age,,tt2850386
Jordan,JO,2022-12-04,TV,5,Manifest,4.0,tt14738778
Jordan,JO,2022-12-04,Films,6,The Noel Diary,,tt13007592
Jordan,JO,2022-12-04,TV,6,Manifest,1.0,tt14738778
Jordan,JO,2022-12-04,Films,7,Lady Chatterley's Lover,,tt14369780
Jordan,JO,2022-12-04,TV,7,Elite,6.0,tt7134908
Jordan,JO,2022-12-04,Films,8,Slumberland,,tt13320662
Jordan,JO,2022-12-04,TV,8,The Crown,5.0,tt4786824
Jordan,JO,2022-12-04,TV,9,Dubai Bling,1.0,tt22071840
Jordan,JO,2022-12-04,Films,10,The Green Mile,,tt0120689
Jordan,JO,2022-12-04,TV,10,Friends,6.0,tt32270287
Jordan,JO,2022-12-11,Films,1,The Swimmers,,tt8745676
Jordan,JO,2022-12-11,TV,1,Wednesday,1.0,tt13443470
Jordan,JO,2022-12-11,Films,2,Farha,,tt11555492
Jordan,JO,2022-12-11,TV,2,The Good Doctor,4.0,tt38960977
Jordan,JO,2022-12-11,Films,3,Troll,,tt32569263
Jordan,JO,2022-12-11,TV,3,Harry & Meghan,1.0,tt23900194
Jordan,JO,2022-12-11,Films,4,My Name Is Vendetta,,tt15229674
Jordan,JO,2022-12-11,TV,4,1899,1.0,tt9319668
Jordan,JO,2022-12-11,Films,5,Lady Chatterley's Lover,,tt14369780
Jordan,JO,2022-12-11,TV,5,Firefly Lane,2.0,tt9012876
Jordan,JO,2022-12-11,Films,6,The Master Plan,,tt13105340
Jordan,JO,2022-12-11,TV,6,Too Hot to Handle,4.0,tt12004280
Jordan,JO,2022-12-11,Films,7,A Man of Action,,tt12703292
Jordan,JO,2022-12-11,TV,7,The Blacklist,8.0,tt2741602
Jordan,JO,2022-12-11,TV,8,The Good Doctor,1.0,tt38960977
Jordan,JO,2022-12-11,Films,9,Sliver,,tt0108162
Jordan,JO,2022-12-11,TV,9,Friends,6.0,tt32270287
Jordan,JO,2022-12-11,Films,10,The Godfather,,tt8999690
Jordan,JO,2022-12-11,TV,10,Manifest,4.0,tt14738778
Jordan,JO,2022-12-18,Films,1,The Master Plan,,tt13105340
Jordan,JO,2022-12-18,TV,1,Wednesday,1.0,tt13443470
Jordan,JO,2022-12-18,Films,2,The Swimmers,,tt8745676
Jordan,JO,2022-12-18,TV,2,Harry & Meghan,1.0,tt23900194
Jordan,JO,2022-12-18,TV,3,Too Hot to Handle,4.0,tt12004280
Jordan,JO,2022-12-18,Films,4,Tom and Jerry,,tt34991068
Jordan,JO,2022-12-18,TV,4,The Good Doctor,4.0,tt38960977
Jordan,JO,2022-12-18,Films,5,God's Crooked Lines,,tt13229894
Jordan,JO,2022-12-18,TV,5,The Recruit,1.0,tt16030542
Jordan,JO,2022-12-18,Films,6,Troll,,tt32569263
Jordan,JO,2022-12-18,TV,6,1899,1.0,tt9319668
Jordan,JO,2022-12-18,Films,7,Farha,,tt11555492
Jordan,JO,2022-12-18,TV,7,Money Heist: Korea - Joint Economic Area,1.0,tt13696452
Jordan,JO,2022-12-18,Films,8,Private Lesson,,tt23782662
Jordan,JO,2022-12-18,TV,8,Firefly Lane,2.0,tt9012876
Jordan,JO,2022-12-18,Films,9,My Name Is Vendetta,,tt15229674
Jordan,JO,2022-12-18,TV,9,Friends,6.0,tt32270287
Jordan,JO,2022-12-18,Films,10,The Big 4,,tt15528292
Jordan,JO,2022-12-18,TV,10,Friends,7.0,tt32270287
Jordan,JO,2022-12-25,TV,1,Wednesday,1.0,tt13443470
Jordan,JO,2022-12-25,Films,2,Godzilla vs. Kong,,tt5034838
Jordan,JO,2022-12-25,TV,2,Emily in Paris,3.0,tt8962124
Jordan,JO,2022-12-25,Films,3,A Quiet Place Part II,,tt8332922
Jordan,JO,2022-12-25,TV,3,The Recruit,1.0,tt16030542
Jordan,JO,2022-12-25,Films,4,Private Lesson,,tt23782662
Jordan,JO,2022-12-25,TV,4,Alice in Borderland,2.0,tt10795658
Jordan,JO,2022-12-25,Films,5,The Swimmers,,tt8745676
Jordan,JO,2022-12-25,TV,5,The Good Doctor,4.0,tt38960977
Jordan,JO,2022-12-25,Films,6,The Master Plan,,tt13105340
Jordan,JO,2022-12-25,TV,6,Harry & Meghan,1.0,tt23900194
Jordan,JO,2022-12-25,Films,7,The Big 4,,tt15528292
Jordan,JO,2022-12-25,TV,7,Too Hot to Handle,4.0,tt12004280
Jordan,JO,2022-12-25,TV,8,1899,1.0,tt9319668
Jordan,JO,2022-12-25,Films,9,Tom and Jerry,,tt34991068
Jordan,JO,2022-12-25,TV,9,Friends,5.0,tt32270287
Jordan,JO,2022-12-25,TV,10,Friends,6.0,tt32270287
Jordan,JO,2023-01-01,TV,1,Wednesday,1.0,tt13443470
Jordan,JO,2023-01-01,Films,2,Bloodshot,,tt6617618
Jordan,JO,2023-01-01,TV,2,Emily in Paris,3.0,tt8962124
Jordan,JO,2023-01-01,TV,3,Alice in Borderland,2.0,tt10795658
Jordan,JO,2023-01-01,Films,4,The Swimmers,,tt8745676
Jordan,JO,2023-01-01,TV,4,Treason,1.0,tt16450274
Jordan,JO,2023-01-01,Films,5,The Master Plan,,tt13105340
Jordan,JO,2023-01-01,TV,5,The Recruit,1.0,tt16030542
Jordan,JO,2023-01-01,Films,6,Godzilla vs. Kong,,tt5034838
Jordan,JO,2023-01-01,TV,6,The Witcher: Blood Origin,1.0,tt12785720
Jordan,JO,2023-01-01,Films,7,7 Women and a Murder,,tt15206378
Jordan,JO,2023-01-01,TV,7,Alice in Borderland,1.0,tt10795658
Jordan,JO,2023-01-01,TV,8,The Good Doctor,4.0,tt38960977
Jordan,JO,2023-01-01,Films,9,A Quiet Place Part II,,tt8332922
Jordan,JO,2023-01-01,TV,9,Rise of Empires: Ottoman,1.0,tt9244578
Jordan,JO,2023-01-01,TV,10,Friends,6.0,tt32270287
Jordan,JO,2023-01-08,Films,1,The Alleys,,tt10832002
Jordan,JO,2023-01-08,TV,1,Kaleidoscope,1.0,tt7017666
Jordan,JO,2023-01-08,TV,2,Ginny & Georgia,2.0,tt10813940
Jordan,JO,2023-01-08,Films,3,The Pale Blue Eye,,tt12356620
Jordan,JO,2023-01-08,TV,3,Wednesday,1.0,tt13443470
Jordan,JO,2023-01-08,Films,4,Bloodshot,,tt6617618
Jordan,JO,2023-01-08,TV,4,Emily in Paris,3.0,tt8962124
Jordan,JO,2023-01-08,Films,5,Mousa,,tt11778102
Jordan,JO,2023-01-08,TV,5,Lady Voyeur,1.0,tt15525658
Jordan,JO,2023-01-08,TV,6,Alice in Borderland,2.0,tt10795658
Jordan,JO,2023-01-08,Films,7,The Boss Baby,,tt3874544
Jordan,JO,2023-01-08,TV,7,The Glory,1.0,tt31869080
Jordan,JO,2023-01-08,Films,8,The Swimmers,,tt8745676
Jordan,JO,2023-01-08,TV,8,Ginny & Georgia,1.0,tt10813940
Jordan,JO,2023-01-08,Films,9,White Chicks,,tt0381707
Jordan,JO,2023-01-08,TV,9,The Recruit,1.0,tt16030542
Jordan,JO,2023-01-08,Films,10,How I Became a Gangster,,tt10804178
Jordan,JO,2023-01-08,TV,10,Rise of Empires: Ottoman,1.0,tt9244578
Jordan,JO,2023-01-15,Films,1,The Alleys,,tt10832002
Jordan,JO,2023-01-15,TV,1,Ginny & Georgia,2.0,tt10813940
Jordan,JO,2023-01-15,Films,2,The Pale Blue Eye,,tt12356620
Jordan,JO,2023-01-15,TV,2,Kaleidoscope,1.0,tt7017666
Jordan,JO,2023-01-15,Films,3,American Made,,tt20511062
Jordan,JO,2023-01-15,TV,3,Wednesday,1.0,tt13443470
Jordan,JO,2023-01-15,TV,4,Ginny & Georgia,1.0,tt10813940
Jordan,JO,2023-01-15,Films,5,The Mummy,,tt29464904
Jordan,JO,2023-01-15,TV,5,Vikings: Valhalla,2.0,tt11311302
Jordan,JO,2023-01-15,Films,6,White Chicks,,tt0381707
Jordan,JO,2023-01-15,TV,6,Emily in Paris,3.0,tt8962124
Jordan,JO,2023-01-15,Films,7,Bloodshot,,tt6617618
Jordan,JO,2023-01-15,TV,7,Alice in Borderland,2.0,tt10795658
Jordan,JO,2023-01-15,Films,8,The Boss Baby,,tt3874544
Jordan,JO,2023-01-15,TV,8,Lady Voyeur,1.0,tt15525658
Jordan,JO,2023-01-15,Films,9,How I Became a Gangster,,tt10804178
Jordan,JO,2023-01-15,TV,9,The Glory,1.0,tt31869080
Jordan,JO,2023-01-15,TV,10,Vikings: Valhalla,1.0,tt11311302
Jordan,JO,2023-01-22,Films,1,The Alleys,,tt10832002
Jordan,JO,2023-01-22,TV,1,Ginny & Georgia,2.0,tt10813940
Jordan,JO,2023-01-22,Films,2,Alkhallat+,,tt22497768
Jordan,JO,2023-01-22,TV,2,Vikings: Valhalla,2.0,tt11311302
Jordan,JO,2023-01-22,Films,3,The Pale Blue Eye,,tt12356620
Jordan,JO,2023-01-22,TV,3,Kaleidoscope,1.0,tt7017666
Jordan,JO,2023-01-22,TV,4,Wednesday,1.0,tt13443470
Jordan,JO,2023-01-22,Films,5,Meet Dave,,tt0765476
Jordan,JO,2023-01-22,TV,5,Ginny & Georgia,1.0,tt10813940
Jordan,JO,2023-01-22,Films,6,Elektra,,tt20159188
Jordan,JO,2023-01-22,TV,6,Shahmaran,1.0,tt16913068
Jordan,JO,2023-01-22,Films,7,Dog Gone,,tt15334430
Jordan,JO,2023-01-22,TV,7,Vikings: Valhalla,1.0,tt11311302
Jordan,JO,2023-01-22,Films,8,The Swimmers,,tt8745676
Jordan,JO,2023-01-22,TV,8,Fauda,4.0,tt4565380
Jordan,JO,2023-01-22,Films,9,The Boss Baby,,tt3874544
Jordan,JO,2023-01-22,TV,9,That '90s Show,1.0,tt15591076
Jordan,JO,2023-01-22,Films,10,American Made,,tt20511062
Jordan,JO,2023-01-22,TV,10,Alice in Borderland,2.0,tt10795658
Jordan,JO,2023-01-29,Films,1,The Alleys,,tt10832002
Jordan,JO,2023-01-29,TV,1,Shahmaran,1.0,tt16913068
Jordan,JO,2023-01-29,TV,2,Ginny & Georgia,2.0,tt10813940
Jordan,JO,2023-01-29,Films,3,You People,,tt14826022
Jordan,JO,2023-01-29,TV,3,Wednesday,1.0,tt13443470
Jordan,JO,2023-01-29,Films,4,Alkhallat+,,tt22497768
Jordan,JO,2023-01-29,TV,4,Fauda,4.0,tt4565380
Jordan,JO,2023-01-29,Films,5,Mission Majnu,,tt13131232
Jordan,JO,2023-01-29,TV,5,Kaleidoscope,1.0,tt7017666
Jordan,JO,2023-01-29,TV,6,Vikings: Valhalla,2.0,tt11311302
Jordan,JO,2023-01-29,Films,7,Salma's Home,,tt11388504
Jordan,JO,2023-01-29,TV,7,Ginny & Georgia,1.0,tt10813940
Jordan,JO,2023-01-29,Films,8,The Swimmers,,tt8745676
Jordan,JO,2023-01-29,TV,8,Fauda,1.0,tt4565380
Jordan,JO,2023-01-29,Films,9,The Pale Blue Eye,,tt12356620
Jordan,JO,2023-01-29,TV,9,Women at War,1.0,tt14579330
Jordan,JO,2023-01-29,Films,10,Blessed Benefit,,tt5161784
Jordan,JO,2023-01-29,TV,10,Record of Ragnarok,2.0,tt13676344
Jordan,JO,2023-02-05,Films,1,You People,,tt14826022
Jordan,JO,2023-02-05,TV,1,The Snow Girl,1.0,tt15787870
Jordan,JO,2023-02-05,Films,2,The Alleys,,tt10832002
Jordan,JO,2023-02-05,TV,2,Wednesday,1.0,tt13443470
Jordan,JO,2023-02-05,Films,3,Nobody,,tt6850862
Jordan,JO,2023-02-05,TV,3,Ginny & Georgia,2.0,tt10813940
Jordan,JO,2023-02-05,Films,4,Viking Wolf,,tt13051810
Jordan,JO,2023-02-05,TV,4,Shahmaran,1.0,tt16913068
Jordan,JO,2023-02-05,Films,5,Taxi Driver,,tt34727000
Jordan,JO,2023-02-05,TV,5,Fauda,4.0,tt4565380
Jordan,JO,2023-02-05,Films,6,The Prince & Me,,tt0337697
Jordan,JO,2023-02-05,TV,6,Ginny & Georgia,1.0,tt10813940
Jordan,JO,2023-02-05,TV,7,Physical: 100,1.0,tt37598929
Jordan,JO,2023-02-05,Films,8,Blessed Benefit,,tt5161784
Jordan,JO,2023-02-05,TV,8,Kaleidoscope,1.0,tt7017666
Jordan,JO,2023-02-05,Films,9,All Quiet on the Western Front,,tt31174258
Jordan,JO,2023-02-05,TV,9,Lockwood & Co.,1.0,tt13802576
Jordan,JO,2023-02-05,Films,10,Alkhallat+,,tt22497768
Jordan,JO,2023-02-05,TV,10,Friends,6.0,tt32270287
Jordan,JO,2023-02-12,Films,1,Nobody,,tt6850862
Jordan,JO,2023-02-12,TV,1,You,4.0,tt33513572
Jordan,JO,2023-02-12,Films,2,Viking Wolf,,tt13051810
Jordan,JO,2023-02-12,TV,2,True Beauty,,tt33054444
Jordan,JO,2023-02-12,Films,3,Your Place or Mine,,tt12823454
Jordan,JO,2023-02-12,TV,3,The Exchange,1.0,tt23775720
Jordan,JO,2023-02-12,Films,4,True Spirit,,tt2353868
Jordan,JO,2023-02-12,TV,4,Physical: 100,1.0,tt37598929
Jordan,JO,2023-02-12,Films,5,The Alleys,,tt10832002
Jordan,JO,2023-02-12,TV,5,Wednesday,1.0,tt13443470
Jordan,JO,2023-02-12,Films,6,You People,,tt14826022
Jordan,JO,2023-02-12,TV,6,Ginny & Georgia,2.0,tt10813940
Jordan,JO,2023-02-12,Films,7,Infiesto,,tt15789492
Jordan,JO,2023-02-12,TV,7,Ginny & Georgia,1.0,tt10813940
Jordan,JO,2023-02-12,TV,8,The Snow Girl,1.0,tt15787870
Jordan,JO,2023-02-12,Films,9,Half Brothers,,tt27499027
Jordan,JO,2023-02-12,TV,9,Friends,5.0,tt32270287
Jordan,JO,2023-02-12,Films,10,The Prince & Me,,tt0337697
Jordan,JO,2023-02-12,TV,10,Friends,6.0,tt32270287
Jordan,JO,2023-02-19,Films,1,Your Place or Mine,,tt12823454
