country_name,country_iso2,week,category,weekly_rank,season_title,imdb_tconst
Sweden,SE,2021-12-12,Films,8,,tt13070602
Sweden,SE,2021-12-12,Films,10,,tt10504966
Sweden,SE,2021-12-12,TV,2,3.0,tt5232792
Sweden,SE,2021-12-12,TV,3,3.0,tt1043813
Sweden,SE,2021-12-12,TV,4,1.0,tt5232792
Sweden,SE,2021-12-12,TV,5,1.0,tt11126994
Sweden,SE,2021-12-12,TV,6,1.0,tt5180504
Sweden,SE,2021-12-12,TV,8,1.0,tt11337908
Sweden,SE,2021-12-05,Films,1,,tt10187208
Sweden,SE,2021-12-05,Films,2,,tt10293406
Sweden,SE,2021-12-05,Films,3,,tt13070602
Sweden,SE,2021-12-05,Films,4,,tt14079374
Sweden,SE,2021-12-05,Films,5,,tt7991608
Sweden,SE,2021-12-05,Films,6,,tt13079150
Sweden,SE,2021-12-05,Films,7,,tt8310474
Sweden,SE,2021-12-05,Films,8,,tt14315756
Sweden,SE,2021-12-05,TV,2,3.0,tt5232792
Sweden,SE,2021-12-05,TV,3,1.0,tt13655456
Sweden,SE,2021-12-05,TV,4,4.0,tt9817298
Sweden,SE,2021-12-05,TV,5,1.0,tt11126994
Sweden,SE,2021-12-05,TV,8,1.0,tt13735930
Sweden,SE,2021-12-05,TV,9,1.0,tt1267295
Sweden,SE,2021-12-05,TV,10,1.0,tt11337908
Sweden,SE,2021-11-28,Films,1,,tt10187208
Sweden,SE,2021-11-28,Films,2,,tt7991608
Sweden,SE,2021-11-28,Films,3,,tt13070602
Sweden,SE,2021-11-28,Films,4,,tt8310474
Sweden,SE,2021-11-28,Films,8,,tt14731142
Sweden,SE,2021-11-28,Films,9,,tt11057644
Sweden,SE,2021-11-28,TV,1,1.0,tt1267295
Sweden,SE,2021-11-28,TV,2,1.0,tt11126994
Sweden,SE,2021-11-28,TV,3,1.0,tt13655456
Sweden,SE,2021-11-28,TV,4,4.0,tt9817298
Sweden,SE,2021-11-28,TV,5,1.0,tt13735930
Sweden,SE,2021-11-28,TV,7,1.0,tt12235718
Sweden,SE,2021-11-28,TV,8,2.0,tt11823076
Sweden,SE,2021-11-28,TV,10,1.0,tt11337908
Sweden,SE,2021-11-21,Films,1,,tt7991608
Sweden,SE,2021-11-21,Films,4,,tt10752004
Sweden,SE,2021-11-21,Films,5,,tt14731142
Sweden,SE,2021-11-21,Films,10,,tt10696784
Sweden,SE,2021-11-21,TV,1,1.0,tt13735930
Sweden,SE,2021-11-21,TV,2,1.0,tt11126994
Sweden,SE,2021-11-21,TV,3,2.0,tt11823076
Sweden,SE,2021-11-21,TV,5,3.0,tt8714904
Sweden,SE,2021-11-21,TV,7,1.0,tt10919420
Sweden,SE,2021-11-21,TV,8,1.0,tt11337908
Sweden,SE,2021-11-21,TV,9,1.0,tt10834220
Sweden,SE,2021-11-21,TV,10,1.0,tt1267295
Sweden,SE,2021-11-14,Films,1,,tt7991608
Sweden,SE,2021-11-14,Films,2,,tt10752004
Sweden,SE,2021-11-14,Films,3,,tt10696784
Sweden,SE,2021-11-14,Films,4,,tt13103340
Sweden,SE,2021-11-14,Films,5,,tt13024674
Sweden,SE,2021-11-14,Films,6,,tt8244784
Sweden,SE,2021-11-14,Films,7,,tt8579674
Sweden,SE,2021-11-14,Films,9,,tt1502397
Sweden,SE,2021-11-14,Films,10,,tt15655276
Sweden,SE,2021-11-14,TV,1,1.0,tt13735930
Sweden,SE,2021-11-14,TV,2,3.0,tt8714904
Sweden,SE,2021-11-14,TV,4,1.0,tt11126994
Sweden,SE,2021-11-14,TV,5,1.0,tt10919420
Sweden,SE,2021-11-14,TV,6,1.0,tt10834220
Sweden,SE,2021-11-14,TV,7,3.0,tt7335184
Sweden,SE,2021-11-14,TV,8,1.0,tt11337908
Sweden,SE,2021-11-14,TV,10,2.0,tt3007572
Sweden,SE,2021-11-07,Films,1,,tt13024674
Sweden,SE,2021-11-07,Films,2,,tt10696784
Sweden,SE,2021-11-07,Films,3,,tt10752004
Sweden,SE,2021-11-07,Films,4,,tt1502397
Sweden,SE,2021-11-07,Films,5,,tt8579674
Sweden,SE,2021-11-07,Films,7,,tt0993840
Sweden,SE,2021-11-07,Films,8,,tt12383460
Sweden,SE,2021-11-07,Films,9,,tt12459520
Sweden,SE,2021-11-07,TV,1,1.0,tt13735930
Sweden,SE,2021-11-07,TV,2,1.0,tt10919420
Sweden,SE,2021-11-07,TV,3,3.0,tt7335184
Sweden,SE,2021-11-07,TV,4,1.0,tt10834220
Sweden,SE,2021-11-07,TV,5,1.0,tt11337908
Sweden,SE,2021-11-07,TV,7,3.0,tt8714904
Sweden,SE,2021-11-07,TV,8,2.0,tt3007572
Sweden,SE,2021-11-07,TV,9,4.0,tt14760960
Sweden,SE,2021-11-07,TV,10,1.0,tt8787772
Sweden,SE,2021-10-31,Films,1,,tt13024674
Sweden,SE,2021-10-31,Films,2,,tt12383460
Sweden,SE,2021-10-31,Films,3,,tt10521092
Sweden,SE,2021-10-31,Films,4,,tt10763820
Sweden,SE,2021-10-31,Films,5,,tt1051906
Sweden,SE,2021-10-31,Films,6,,tt9214832
Sweden,SE,2021-10-31,TV,1,1.0,tt10919420
Sweden,SE,2021-10-31,TV,2,3.0,tt7335184
Sweden,SE,2021-10-31,TV,3,1.0,tt10834220
Sweden,SE,2021-10-31,TV,4,1.0,tt11337908
Sweden,SE,2021-10-31,TV,5,2.0,tt3007572
Sweden,SE,2021-10-31,TV,6,4.0,tt14760960
Sweden,SE,2021-10-31,TV,7,1.0,tt8787772
Sweden,SE,2021-10-31,TV,8,1.0,tt7335184
Sweden,SE,2021-10-31,TV,9,2.0,tt7335184
Sweden,SE,2021-10-31,TV,10,1.0,tt10231312
Sweden,SE,2021-10-24,Films,1,,tt10521092
Sweden,SE,2021-10-24,Films,2,,tt10763820
Sweden,SE,2021-10-24,Films,3,,tt13109952
Sweden,SE,2021-10-24,Films,4,,tt1051906
Sweden,SE,2021-10-24,Films,6,,tt5033998
Sweden,SE,2021-10-24,Films,10,,tt1727824
Sweden,SE,2021-10-24,TV,1,1.0,tt10919420
Sweden,SE,2021-10-24,TV,2,3.0,tt7335184
Sweden,SE,2021-10-24,TV,3,1.0,tt10834220
Sweden,SE,2021-10-24,TV,4,1.0,tt11337908
Sweden,SE,2021-10-24,TV,5,1.0,tt12940504
Sweden,SE,2021-10-24,TV,6,1.0,tt7335184
Sweden,SE,2021-10-24,TV,7,2.0,tt3007572
Sweden,SE,2021-10-24,TV,8,2.0,tt7335184
Sweden,SE,2021-10-24,TV,10,3.0,tt7767422
Sweden,SE,2021-10-17,Films,1,,tt10521092
Sweden,SE,2021-10-17,Films,2,,tt9421570
Sweden,SE,2021-10-17,Films,3,,tt11819890
Sweden,SE,2021-10-17,Films,5,,tt12240500
Sweden,SE,2021-10-17,Films,6,,tt6343314
Sweden,SE,2021-10-17,Films,9,,tt1727824
Sweden,SE,2021-10-17,Films,10,,tt10101702
Sweden,SE,2021-10-17,TV,1,1.0,tt10919420
Sweden,SE,2021-10-17,TV,2,3.0,tt7335184
Sweden,SE,2021-10-17,TV,3,1.0,tt10834220
Sweden,SE,2021-10-17,TV,4,1.0,tt11337908
Sweden,SE,2021-10-17,TV,6,3.0,tt7767422
Sweden,SE,2021-10-17,TV,7,1.0,tt15377930
Sweden,SE,2021-10-17,TV,8,1.0,tt2386826
Sweden,SE,2021-10-17,TV,9,2.0,tt8690518
Sweden,SE,2021-10-10,Films,1,,tt9421570
Sweden,SE,2021-10-10,Films,3,,tt12240500
Sweden,SE,2021-10-10,Films,5,,tt10101702
Sweden,SE,2021-10-10,Films,7,,tt11819890
Sweden,SE,2021-10-10,Films,8,,tt6473952
Sweden,SE,2021-10-10,Films,9,,tt15469820
Sweden,SE,2021-10-10,Films,10,,tt8150814
Sweden,SE,2021-10-10,TV,1,1.0,tt10919420
Sweden,SE,2021-10-10,TV,2,1.0,tt10834220
Sweden,SE,2021-10-10,TV,3,1.0,tt11337908
Sweden,SE,2021-10-10,TV,4,3.0,tt7767422
Sweden,SE,2021-10-10,TV,5,4.0,tt7879820
Sweden,SE,2021-10-10,TV,6,1.0,tt10574558
Sweden,SE,2021-10-10,TV,8,1.0,tt15387774
Sweden,SE,2021-10-10,TV,10,1.0,tt15377930
Sweden,SE,2021-10-03,Films,1,,tt9421570
Sweden,SE,2021-10-03,Films,2,,tt15469820
Sweden,SE,2021-10-03,Films,3,,tt10101702
Sweden,SE,2021-10-03,Films,4,,tt7390646
Sweden,SE,2021-10-03,Films,6,,tt7975244
Sweden,SE,2021-10-03,Films,7,,tt5164438
Sweden,SE,2021-10-03,Films,8,,tt13056008
Sweden,SE,2021-10-03,Films,10,,tt1727824
Sweden,SE,2021-10-03,TV,1,1.0,tt10919420
Sweden,SE,2021-10-03,TV,2,1.0,tt10834220
Sweden,SE,2021-10-03,TV,3,3.0,tt7767422
Sweden,SE,2021-10-03,TV,4,1.0,tt10574558
Sweden,SE,2021-10-03,TV,5,1.0,tt11337908
Sweden,SE,2021-10-03,TV,6,1.0,tt13278100
Sweden,SE,2021-10-03,TV,9,2.0,tt7767422
Sweden,SE,2021-10-03,TV,10,1.0,tt7767422
Sweden,SE,2021-09-26,Films,1,,tt7975244
Sweden,SE,2021-09-26,Films,2,,tt5563324
Sweden,SE,2021-09-26,Films,4,,tt1727824
Sweden,SE,2021-09-26,Films,5,,tt10101702
Sweden,SE,2021-09-26,Films,6,,tt10322274
Sweden,SE,2021-09-26,Films,7,,tt12299824
Sweden,SE,2021-09-26,Films,8,,tt5164438
Sweden,SE,2021-09-26,Films,9,,tt10404944
Sweden,SE,2021-09-26,Films,10,,tt1634106
Sweden,SE,2021-09-26,TV,1,1.0,tt10919420
Sweden,SE,2021-09-26,TV,2,3.0,tt7767422
Sweden,SE,2021-09-26,TV,4,1.0,tt10574558
Sweden,SE,2021-09-26,TV,5,1.0,tt7767422
Sweden,SE,2021-09-26,TV,6,2.0,tt7767422
Sweden,SE,2021-09-26,TV,7,1.0,tt10888878
Sweden,SE,2021-09-26,TV,9,24.0,tt15287836
Sweden,SE,2021-09-19,Films,1,,tt10322274
Sweden,SE,2021-09-19,Films,2,,tt1634106
Sweden,SE,2021-09-19,Films,3,,tt1727824
Sweden,SE,2021-09-19,Films,4,,tt7737528
Sweden,SE,2021-09-19,Films,5,,tt12299824
Sweden,SE,2021-09-19,Films,8,,tt10404944
Sweden,SE,2021-09-19,Films,9,,tt8946378
Sweden,SE,2021-09-19,Films,10,,tt10521144
Sweden,SE,2021-09-19,TV,1,3.0,tt7767422
Sweden,SE,2021-09-19,TV,3,1.0,tt10888878
Sweden,SE,2021-09-19,TV,5,11.0,tt15260794
Sweden,SE,2021-09-19,TV,6,4.0,tt6474378
Sweden,SE,2021-09-19,TV,7,1.0,tt10919420
Sweden,SE,2021-09-12,Films,1,,tt12299824
Sweden,SE,2021-09-12,Films,2,,tt7737528
Sweden,SE,2021-09-12,Films,4,,tt8946378
Sweden,SE,2021-09-12,Films,5,,tt4479380
Sweden,SE,2021-09-12,Films,7,,tt11742798
Sweden,SE,2021-09-12,Films,8,,tt4590256
Sweden,SE,2021-09-12,TV,3,11.0,tt15260794
Sweden,SE,2021-09-12,TV,4,1.0,tt10888878
Sweden,SE,2021-09-12,TV,5,4.0,tt6474378
Sweden,SE,2021-09-05,Films,1,,tt4479380
Sweden,SE,2021-09-05,Films,2,,tt4590256
Sweden,SE,2021-09-05,Films,3,,tt8946378
Sweden,SE,2021-09-05,Films,5,,tt11742798
Sweden,SE,2021-09-05,Films,6,,tt1365519
Sweden,SE,2021-09-05,Films,7,,tt10731768
Sweden,SE,2021-09-05,TV,2,1.0,tt10888878
Sweden,SE,2021-09-05,TV,3,4.0,tt6474378
Sweden,SE,2021-09-05,TV,4,11.0,tt15260794
Sweden,SE,2021-09-05,TV,10,2.0,tt10293938
Sweden,SE,2021-08-29,Films,1,,tt1365519
Sweden,SE,2021-08-29,Films,2,,tt4479380
Sweden,SE,2021-08-29,Films,3,,tt4590256
Sweden,SE,2021-08-29,Films,4,,tt10731768
Sweden,SE,2021-08-29,Films,5,,tt11657662
Sweden,SE,2021-08-29,Films,7,,tt2935510
Sweden,SE,2021-08-29,Films,9,,tt6338498
Sweden,SE,2021-08-29,Films,10,,tt6714432
Sweden,SE,2021-08-29,TV,1,1.0,tt10888878
Sweden,SE,2021-08-29,TV,5,2.0,tt10293938
Sweden,SE,2021-08-29,TV,6,1.0,tt9073940
Sweden,SE,2021-08-29,TV,8,1.0,tt10293938
Sweden,SE,2021-08-29,TV,9,2.0,tt9165438
Sweden,SE,2021-08-22,Films,1,,tt10731768
Sweden,SE,2021-08-22,Films,2,,tt12783454
Sweden,SE,2021-08-22,Films,3,,tt17499316
Sweden,SE,2021-08-22,Films,4,,tt10230994
Sweden,SE,2021-08-22,Films,5,,tt6338498
Sweden,SE,2021-08-22,Films,6,,tt6902332
Sweden,SE,2021-08-22,Films,10,,tt2935510
Sweden,SE,2021-08-22,TV,2,2.0,tt10293938
Sweden,SE,2021-08-22,TV,3,1.0,tt9073940
Sweden,SE,2021-08-22,TV,6,1.0,tt10293938
Sweden,SE,2021-08-22,TV,7,1.0,tt14252964
Sweden,SE,2021-08-22,TV,9,1.0,tt10839422
Sweden,SE,2021-08-22,TV,10,2.0,tt9165438
Sweden,SE,2021-08-15,Films,1,,tt12783454
Sweden,SE,2021-08-15,Films,2,,tt6902332
Sweden,SE,2021-08-15,Films,3,,tt6338498
Sweden,SE,2021-08-15,Films,4,,tt10230994
Sweden,SE,2021-08-15,Films,5,,tt1560220
Sweden,SE,2021-08-15,Films,6,,tt10691162
Sweden,SE,2021-08-15,Films,8,,tt12929990
Sweden,SE,2021-08-15,Films,10,,tt9784456
Sweden,SE,2021-08-15,TV,1,1.0,tt9073940
Sweden,SE,2021-08-15,TV,2,2.0,tt10293938
Sweden,SE,2021-08-15,TV,4,1.0,tt10293938
Sweden,SE,2021-08-15,TV,8,3.0,tt9077530
Sweden,SE,2021-08-15,TV,9,1.0,tt10839422
Sweden,SE,2021-08-15,TV,10,1.0,tt15049206
Sweden,SE,2021-08-08,Films,1,,tt6902332
Sweden,SE,2021-08-08,Films,2,,tt12929990
Sweden,SE,2021-08-08,Films,3,,tt10691162
Sweden,SE,2021-08-08,Films,4,,tt12808182
Sweden,SE,2021-08-08,Films,5,,tt6338498
Sweden,SE,2021-08-08,Films,8,,tt6402468
Sweden,SE,2021-08-08,TV,1,2.0,tt10293938
Sweden,SE,2021-08-08,TV,3,1.0,tt10293938
Sweden,SE,2021-08-08,TV,7,1.0,tt9073940
Sweden,SE,2021-08-08,TV,8,3.0,tt9077530
Sweden,SE,2021-08-08,TV,9,1.0,tt15049206
Sweden,SE,2021-08-08,TV,10,1.0,tt14992232
Sweden,SE,2021-08-01,Films,1,,tt6402468
Sweden,SE,2021-08-01,Films,3,,tt12929990
Sweden,SE,2021-08-01,Films,5,,tt12851396
Sweden,SE,2021-08-01,Films,6,,tt12808182
Sweden,SE,2021-08-01,Films,7,,tt8368408
Sweden,SE,2021-08-01,Films,8,,tt7280898
Sweden,SE,2021-08-01,TV,1,2.0,tt10293938
Sweden,SE,2021-08-01,TV,4,3.0,tt9077530
Sweden,SE,2021-08-01,TV,5,1.0,tt14664414
Sweden,SE,2021-08-01,TV,6,1.0,tt10293938
Sweden,SE,2021-08-01,TV,7,1.0,tt11704040
Sweden,SE,2021-08-01,TV,9,1.0,tt10839422
Sweden,SE,2021-08-01,TV,10,9.0,tt8084058
Sweden,SE,2021-07-25,Films,3,,tt6402468
Sweden,SE,2021-07-25,Films,4,,tt12851396
Sweden,SE,2021-07-25,Films,5,,tt8368408
Sweden,SE,2021-07-25,Films,6,,tt6610158
Sweden,SE,2021-07-25,Films,8,,tt7280898
Sweden,SE,2021-07-25,TV,2,3.0,tt9077530
Sweden,SE,2021-07-25,TV,3,1.0,tt14664414
Sweden,SE,2021-07-25,TV,4,2.0,tt10062292
Sweden,SE,2021-07-25,TV,5,9.0,tt8084058
Sweden,SE,2021-07-25,TV,6,1.0,tt10839422
Sweden,SE,2021-07-25,TV,8,1.0,tt12626014
Sweden,SE,2021-07-25,TV,10,1.0,tt14865290
Sweden,SE,2021-07-18,Films,2,,tt8368408
Sweden,SE,2021-07-18,Films,3,,tt6610158
Sweden,SE,2021-07-18,Films,4,,tt7601480
Sweden,SE,2021-07-18,Films,8,,tt12546872
Sweden,SE,2021-07-18,TV,1,3.0,tt9077530
Sweden,SE,2021-07-18,TV,2,1.0,tt14664414
Sweden,SE,2021-07-18,TV,3,2.0,tt10062292
Sweden,SE,2021-07-18,TV,4,1.0,tt12626014
Sweden,SE,2021-07-18,TV,5,1.0,tt10839422
Sweden,SE,2021-07-18,TV,8,1.0,tt7817340
Sweden,SE,2021-07-18,TV,9,1.0,tt14865290
Sweden,SE,2021-07-18,TV,10,2.0,tt12004280
Sweden,SE,2021-07-11,Films,7,,tt12546872
Sweden,SE,2021-07-11,Films,10,,tt7601480
Sweden,SE,2021-07-11,TV,1,1.0,tt14664414
Sweden,SE,2021-07-11,TV,2,3.0,tt9077530
Sweden,SE,2021-07-11,TV,3,1.0,tt10839422
Sweden,SE,2021-07-11,TV,4,2.0,tt12004280
Sweden,SE,2021-07-11,TV,5,1.0,tt7817340
Sweden,SE,2021-07-11,TV,7,2.0,tt2531336
Sweden,SE,2021-07-11,TV,10,1.0,tt13322572
Sweden,SE,2021-07-04,Films,3,,tt4733624
Sweden,SE,2021-07-04,Films,4,,tt9387250
Sweden,SE,2021-07-04,Films,5,,tt5562070
Sweden,SE,2021-07-04,Films,7,,tt6095472
Sweden,SE,2021-07-04,Films,10,,tt8231668
Sweden,SE,2021-07-04,TV,1,1.0,tt10839422
Sweden,SE,2021-07-04,TV,2,1.0,tt14664414
Sweden,SE,2021-07-04,TV,3,2.0,tt12004280
Sweden,SE,2021-07-04,TV,4,2.0,tt2531336
Sweden,SE,2021-07-04,TV,6,1.0,tt14681732
Sweden,SE,2021-07-04,TV,8,1.0,tt11102190
Sweden,SE,2021-07-04,TV,9,1.0,tt12809988
Switzerland,CH,2023-12-17,Films,1,,tt12747748
Switzerland,CH,2023-12-17,Films,2,,tt23790418
Switzerland,CH,2023-12-17,Films,3,,tt14227048
Switzerland,CH,2023-12-17,Films,6,,tt8337264
Switzerland,CH,2023-12-17,Films,7,,tt15654328
Switzerland,CH,2023-12-17,TV,1,1.0,tt8323628
Switzerland,CH,2023-12-17,TV,2,1.0,tt28129282
Switzerland,CH,2023-12-17,TV,4,1.0,tt21093806
Switzerland,CH,2023-12-17,TV,5,1.0,tt11097240
Switzerland,CH,2023-12-17,TV,6,1.0,tt28756878
Switzerland,CH,2023-12-17,TV,7,1.0,tt22780536
Switzerland,CH,2023-12-17,TV,8,2.0,tt23556972
Switzerland,CH,2023-12-17,TV,9,1.0,tt13664452
Switzerland,CH,2023-12-17,TV,10,1.0,tt28197236
Switzerland,CH,2023-12-10,Films,1,,tt12747748
Switzerland,CH,2023-12-10,Films,2,,tt14227048
Switzerland,CH,2023-12-10,Films,4,,tt23790418
Switzerland,CH,2023-12-10,Films,6,,tt15654328
Switzerland,CH,2023-12-10,TV,1,1.0,tt11097240
Switzerland,CH,2023-12-10,TV,2,1.0,tt8323628
Switzerland,CH,2023-12-10,TV,3,1.0,tt22780536
Switzerland,CH,2023-12-10,TV,4,1.0,tt28129282
Switzerland,CH,2023-12-10,TV,5,1.0,tt28197236
Switzerland,CH,2023-12-10,TV,6,1.0,tt28104766
Switzerland,CH,2023-12-10,TV,7,1.0,tt28756878
Switzerland,CH,2023-12-10,TV,9,2.0,tt23556972
Switzerland,CH,2023-12-03,Films,1,,tt14227048
Switzerland,CH,2023-12-03,Films,2,,tt15654328
Switzerland,CH,2023-12-03,Films,3,,tt23334616
Switzerland,CH,2023-12-03,Films,5,,tt7038762
Switzerland,CH,2023-12-03,Films,8,,tt1136617
Switzerland,CH,2023-12-03,Films,9,,tt27921620
Switzerland,CH,2023-12-03,TV,1,1.0,tt22780536
Switzerland,CH,2023-12-03,TV,2,1.0,tt28197236
Switzerland,CH,2023-12-03,TV,3,1.0,tt11097240
Switzerland,CH,2023-12-03,TV,4,1.0,tt28104766
Switzerland,CH,2023-12-03,TV,6,1.0,tt22459586
Switzerland,CH,2023-12-03,TV,8,3.0,tt2531336
Switzerland,CH,2023-12-03,TV,9,1.0,tt15320362
Switzerland,CH,2023-11-26,Films,1,,tt15654328
Switzerland,CH,2023-11-26,Films,2,,tt23334616
Switzerland,CH,2023-11-26,Films,3,,tt7038762
Switzerland,CH,2023-11-26,Films,4,,tt27921620
Switzerland,CH,2023-11-26,Films,5,,tt1136617
Switzerland,CH,2023-11-26,Films,6,,tt14960612
Switzerland,CH,2023-11-26,Films,8,,tt29692772
Switzerland,CH,2023-11-26,TV,1,1.0,tt28104766
Switzerland,CH,2023-11-26,TV,3,1.0,tt22780536
Switzerland,CH,2023-11-26,TV,4,1.0,tt22459586
Switzerland,CH,2023-11-26,TV,5,1.0,tt15320362
Switzerland,CH,2023-11-26,TV,6,1.0,tt28019928
Switzerland,CH,2023-11-26,TV,8,3.0,tt2531336
Switzerland,CH,2023-11-26,TV,9,1.0,tt23556972
Switzerland,CH,2023-11-26,TV,10,2.0,tt15576994
Switzerland,CH,2023-11-19,Films,1,,tt1136617
Switzerland,CH,2023-11-19,Films,2,,tt7038762
Switzerland,CH,2023-11-19,Films,4,,tt21638298
Switzerland,CH,2023-11-19,Films,5,,tt27921620
Switzerland,CH,2023-11-19,Films,6,,tt24870072
Switzerland,CH,2023-11-19,Films,7,,tt5302918
Switzerland,CH,2023-11-19,Films,8,,tt14960612
Switzerland,CH,2023-11-19,Films,10,,tt15257160
Switzerland,CH,2023-11-19,TV,2,1.0,tt22459586
Switzerland,CH,2023-11-19,TV,4,1.0,tt28019928
Switzerland,CH,2023-11-19,TV,5,1.0,tt15320362
Switzerland,CH,2023-11-19,TV,6,1.0,tt29541632
Switzerland,CH,2023-11-19,TV,7,1.0,tt28210840
Switzerland,CH,2023-11-19,TV,8,3.0,tt2531336
Switzerland,CH,2023-11-19,TV,9,1.0,tt29388212
Switzerland,CH,2023-11-19,TV,10,3.0,tt15473010
Switzerland,CH,2023-11-12,Films,1,,tt1136617
Switzerland,CH,2023-11-12,Films,2,,tt21638298
Switzerland,CH,2023-11-12,Films,3,,tt24870072
Switzerland,CH,2023-11-12,Films,4,,tt28254460
Switzerland,CH,2023-11-12,Films,5,,tt5302918
Switzerland,CH,2023-11-12,Films,6,,tt15257160
Switzerland,CH,2023-11-12,Films,7,,tt29472617
Switzerland,CH,2023-11-12,Films,9,,tt19072084
Switzerland,CH,2023-11-12,TV,1,1.0,tt15320362
Switzerland,CH,2023-11-12,TV,2,1.0,tt28210840
Switzerland,CH,2023-11-12,TV,4,3.0,tt15473010
Switzerland,CH,2023-11-12,TV,5,3.0,tt2531336
Switzerland,CH,2023-11-12,TV,7,1.0,tt28466970
Switzerland,CH,2023-11-12,TV,8,1.0,tt18347622
Switzerland,CH,2023-11-12,TV,9,1.0,tt14524712
Switzerland,CH,2023-11-12,TV,10,1.0,tt29388212
Switzerland,CH,2023-11-05,Films,1,,tt21638298
Switzerland,CH,2023-11-05,Films,2,,tt24870072
Switzerland,CH,2023-11-05,Films,3,,tt15257160
Switzerland,CH,2023-11-05,Films,4,,tt28254460
Switzerland,CH,2023-11-05,Films,5,,tt5302918
Switzerland,CH,2023-11-05,Films,6,,tt18394190
Switzerland,CH,2023-11-05,Films,7,,tt26787296
Switzerland,CH,2023-11-05,Films,9,,tt9362722
Switzerland,CH,2023-11-05,Films,10,,tt19175696
Switzerland,CH,2023-11-05,TV,1,1.0,tt15320362
Switzerland,CH,2023-11-05,TV,2,3.0,tt2531336
Switzerland,CH,2023-11-05,TV,3,1.0,tt28466971
Switzerland,CH,2023-11-05,TV,4,1.0,tt18347622
Switzerland,CH,2023-11-05,TV,5,1.0,tt14524712
Switzerland,CH,2023-11-05,TV,6,1.0,tt23181388
Switzerland,CH,2023-11-05,TV,8,3.0,tt15473010
Switzerland,CH,2023-11-05,TV,10,1.0,tt29195231
Switzerland,CH,2023-10-29,Films,1,,tt15257160
Switzerland,CH,2023-10-29,Films,2,,tt18394190
Switzerland,CH,2023-10-29,Films,3,,tt26787296
Switzerland,CH,2023-10-29,Films,4,,tt29274601
Switzerland,CH,2023-10-29,Films,7,,tt19175696
Switzerland,CH,2023-10-29,Films,8,,tt13274016
Switzerland,CH,2023-10-29,Films,10,,tt24785544
Switzerland,CH,2023-10-29,TV,1,3.0,tt2531336
Switzerland,CH,2023-10-29,TV,2,1.0,tt18347622
Switzerland,CH,2023-10-29,TV,4,1.0,tt14524712
Switzerland,CH,2023-10-29,TV,5,1.0,tt23181388
Switzerland,CH,2023-10-29,TV,6,1.0,tt29333646
Switzerland,CH,2023-10-29,TV,7,1.0,tt29195231
Switzerland,CH,2023-10-29,TV,8,1.0,tt15567174
Switzerland,CH,2023-10-29,TV,9,2.0,tt2531336
Switzerland,CH,2023-10-29,TV,10,1.0,tt2531336
Switzerland,CH,2023-10-22,Films,1,,tt18394190
Switzerland,CH,2023-10-22,Films,2,,tt10872600
Switzerland,CH,2023-10-22,Films,3,,tt13274016
Switzerland,CH,2023-10-22,Films,4,,tt28810493
Switzerland,CH,2023-10-22,Films,5,,tt16304446
Switzerland,CH,2023-10-22,Films,6,,tt26547864
Switzerland,CH,2023-10-22,Films,8,,tt15789472
Switzerland,CH,2023-10-22,Films,9,,tt29274601
Switzerland,CH,2023-10-22,Films,10,,tt16760422
Switzerland,CH,2023-10-22,TV,1,3.0,tt2531336
Switzerland,CH,2023-10-22,TV,2,1.0,tt14524712
Switzerland,CH,2023-10-22,TV,3,1.0,tt15567174
Switzerland,CH,2023-10-22,TV,4,1.0,tt18347622
Switzerland,CH,2023-10-22,TV,5,1.0,tt29195231
Switzerland,CH,2023-10-22,TV,6,2.0,tt2531336
Switzerland,CH,2023-10-22,TV,8,1.0,tt2531336
Switzerland,CH,2023-10-22,TV,10,1.0,tt27591984
Switzerland,CH,2023-10-15,Films,1,,tt16304446
Switzerland,CH,2023-10-15,Films,2,,tt13274016
Switzerland,CH,2023-10-15,Films,3,,tt26350277
Switzerland,CH,2023-10-15,Films,4,,tt13375076
Switzerland,CH,2023-10-15,Films,5,,tt15789472
Switzerland,CH,2023-10-15,Films,6,,tt28995566
Switzerland,CH,2023-10-15,Films,7,,tt26547864
Switzerland,CH,2023-10-15,Films,8,,tt5113044
Switzerland,CH,2023-10-15,Films,9,,tt26596953
Switzerland,CH,2023-10-15,Films,10,,tt28073548
Switzerland,CH,2023-10-15,TV,1,3.0,tt2531336
Switzerland,CH,2023-10-15,TV,2,1.0,tt14524712
Switzerland,CH,2023-10-15,TV,4,2.0,tt2531336
Switzerland,CH,2023-10-15,TV,5,1.0,tt15567174
Switzerland,CH,2023-10-15,TV,6,1.0,tt2531336
Switzerland,CH,2023-10-15,TV,7,1.0,tt14081634
Switzerland,CH,2023-10-15,TV,8,1.0,tt29195231
Switzerland,CH,2023-10-15,TV,9,2.0,tt20449034
Switzerland,CH,2023-10-15,TV,10,1.0,tt20863760
Switzerland,CH,2023-10-08,Films,1,,tt13274016
Switzerland,CH,2023-10-08,Films,2,,tt15789472
Switzerland,CH,2023-10-08,Films,3,,tt16304446
Switzerland,CH,2023-10-08,Films,4,,tt28073548
Switzerland,CH,2023-10-08,Films,5,,tt28995566
Switzerland,CH,2023-10-08,Films,6,,tt26596953
Switzerland,CH,2023-10-08,Films,7,,tt26350277
Switzerland,CH,2023-10-08,Films,8,,tt27045321
Switzerland,CH,2023-10-08,Films,9,,tt2183014
Switzerland,CH,2023-10-08,Films,10,,tt5113044
