tconst	averageRating	numVotes
tt0264051	7.5	4199
tt0264100	7.2	637
tt0264116	5.7	22
tt0264150	5.3	30045
tt0264169	7.4	38
tt0264181	8.5	130
tt0264242	7.6	42
tt0264257	5.7	19
tt0264272	7.9	24
tt0264319	6.2	372
tt0264345	4.8	12
tt0264395	6.4	69438
tt0264431	7.1	23
tt0264464	8.1	1220745
tt0264472	6.5	77591
tt0264616	7.2	98902
tt0264683	4.9	489
tt0264761	6.5	18004
tt0264850	7.9	28
tt0264857	5.0	12
tt0264876	7.0	22
tt0264897	5.0	12
tt0264921	3.6	13
tt0264935	6.2	66077
tt0264970	4.4	149
tt0265029	5.7	62685
tt0265086	7.7	451625
tt0265087	5.0	45745
tt0265116	7.0	2648
tt0265118	4.1	494
tt0265123	9.4	5
tt0265208	6.7	260909
tt0265213	6.1	13
tt0265223	5.8	26
tt0265229	5.0	15
tt0265283	6.7	25
tt0265298	5.5	42672
tt0265329	6.1	21
tt0265349	6.4	88985
tt0265385	6.3	14
tt0265459	6.8	139112
tt0265537	6.2	28
tt0265599	7.4	37
tt0265632	6.5	12464
tt0265662	6.9	39065
tt0265663	4.9	54
tt0265666	7.6	331456
tt0265731	7.4	23
tt0265803	5.9	285
tt0265808	5.1	14194
tt0265930	6.9	9091
tt0266003	7.4	8
tt0266048	5.6	461
tt0266164	8.0	426
tt0266365	7.7	14
tt0266426	8.0	37
tt0266452	6.3	44411
tt0266465	6.0	51040
tt0266489	5.9	65262
tt0266528	5.0	5
tt0266543	8.2	1197595
tt0266573	7.2	45
tt0266611	7.5	8
tt0266657	2.0	35
tt0266697	8.2	1294654
tt0266747	3.0	5608
tt0266777	7.0	203
tt0266824	6.0	335
tt0266915	6.7	258327
tt0266987	7.1	177016
tt0267248	4.8	10436
tt0267254	5.3	10
tt0267267	5.8	236
tt0267411	5.7	14
tt0267626	6.7	71698
tt0267801	6.3	20
tt0267804	5.9	99486
tt0267891	5.8	40527
tt0267909	8.0	32
tt0267913	5.4	139137
tt0267923	3.5	188
tt0268065	6.0	11
tt0268087	3.4	157
tt0268126	7.6	213070
tt0268297	6.0	560
tt0268343	5.5	258
tt0268362	6.3	470
tt0268380	7.5	560120
tt0268387	4.7	9
tt0268397	6.1	40384
tt0268438	7.4	21
tt0268509	6.8	413
tt0268695	6.0	135362
tt0268707	4.8	89
tt0268713	7.6	36
tt0268909	7.9	60
tt0268978	8.2	1047489
tt0268995	6.9	60512
tt0269043	5.5	73
tt0269095	6.1	27608
tt0269102	6.6	34
tt0269224	6.1	147
tt0269267	7.3	20
tt0269325	6.0	52
tt0269347	6.1	54465
tt0269372	7.5	82
tt0269697	6.2	10
tt0269742	4.1	69
tt0269931	7.4	14
tt0270065	7.3	57
tt0270248	8.4	11
tt0270278	7.3	456
tt0270288	7.0	95224
tt0270480	6.5	4308
tt0270707	4.7	11460
tt0270792	7.7	1454
tt0270822	5.6	262
tt0270846	1.5	32125
tt0270880	4.6	744
tt0270909	8.9	23
tt0270919	7.0	2344
tt0270926	6.8	9
tt0270980	4.7	31567
tt0271017	4.7	311
tt0271022	6.2	377
tt0271027	6.6	69379
tt0271087	5.7	25
tt0271155	6.2	71
tt0271211	7.2	1191
tt0271259	6.3	16221
tt0271263	5.3	28273
tt0271367	5.5	62798
tt0271400	3.3	122
tt0271500	7.3	14
tt0271574	6.4	115
tt0271582	6.7	2222
tt0271595	7.6	1749
tt0271632	8.9	10
tt0271668	5.6	57378
tt0271787	7.6	16
tt0271895	7.8	79
tt0271927	8.1	65
tt0271958	6.6	113
tt0272020	7.0	90531
tt0272092	6.5	89
tt0272152	7.4	201809
tt0272174	3.5	16
tt0272207	7.1	45237
tt0272217	7.2	51
tt0272226	6.0	231
tt0272289	5.2	288
tt0272338	7.3	196405
tt0272412	5.8	431
tt0272549	7.5	26
tt0272557	4.2	890
tt0272676	7.8	14
tt0272764	7.1	25
tt0272803	6.1	11
tt0272974	6.0	35
tt0272999	8.3	102
tt0273162	5.9	14
tt0273183	5.3	17
tt0273226	6.5	199
tt0273286	5.5	18
tt0273502	8.4	23
tt0273517	5.4	20960
tt0273544	6.6	166
tt0273567	6.3	376
tt0273671	4.5	16
tt0273693	8.1	124
tt0273923	6.2	53759
tt0273949	6.5	41
tt0273982	6.8	11476
tt0274063	6.3	25
tt0274082	5.8	74
tt0274166	6.3	184384
tt0274309	7.3	41537
tt0274401	6.2	48
tt0274558	7.5	146467
tt0274560	6.1	498
tt0274711	5.4	12254
tt0274716	7.8	1170
tt0274741	7.2	17
tt0274805	8.3	13
tt0274812	6.9	108526
tt0274880	5.0	51
tt0275022	3.9	47233
tt0275137	8.5	56642
tt0275148	6.9	1041
tt0275312	6.6	14
tt0275319	2.0	156
tt0275401	6.1	311
tt0275427	5.8	60
tt0275491	7.4	65707
tt0275624	6.0	109
tt0275812	6.0	68
tt0275847	7.4	241697
tt0275941	6.9	22
tt0276033	4.3	6536
tt0276127	3.8	20
tt0276158	7.9	32
tt0276215	3.1	13
tt0276220	5.9	13
tt0276276	6.7	1474
tt0276449	7.6	21
tt0276460	8.3	19
tt0276551	7.5	1451
tt0276574	5.0	55
tt0276580	6.3	165
tt0276654	4.6	15
tt0276751	7.1	199380
tt0276856	6.8	294
tt0276919	8.0	167658
tt0277027	7.6	161460
tt0277088	5.9	18
tt0277089	7.7	156
tt0277119	6.6	112
tt0277270	6.8	35
tt0277296	5.5	151134
tt0277371	5.8	125250
tt0277389	4.8	142
tt0277412	3.6	1570
tt0277434	7.2	158853
tt0277477	6.9	162
tt0277604	6.6	17
tt0277615	7.1	1204
tt0277625	6.2	521
tt0277657	5.7	755
tt0277689	8.6	94
tt0277713	5.6	48
tt0277749	6.0	12
tt0277766	6.0	34
tt0277799	6.1	780
tt0277803	5.2	124
tt0277807	7.0	30
tt0277899	4.9	138
tt0277934	8.1	794
tt0277941	6.4	29131
tt0277948	7.6	7
tt0278046	7.4	12
tt0278295	5.8	16464
tt0278325	7.0	30
tt0278342	3.0	30
tt0278343	4.9	19
tt0278429	6.4	20
tt0278435	5.8	50941
tt0278448	7.0	11
tt0278480	7.8	37
tt0278488	6.2	65007
tt0278504	7.2	339809
tt0278558	6.4	53
tt0278617	7.3	79
tt0278727	6.8	58
tt0278731	6.7	43079
tt0278750	7.7	49
tt0278815	6.6	4302
tt0278823	6.5	29062
tt0278922	8.7	15
tt0279065	7.3	5270
tt0279111	6.2	18044
tt0279113	6.4	49800
tt0279120	6.1	118
tt0279151	5.0	33
tt0279191	5.6	16
tt0279202	6.2	593
tt0279250	5.1	1262
tt0279286	4.2	4534
tt0279331	6.6	25476
tt0279420	7.3	94
tt0279480	4.7	404
tt0279493	5.9	37854
tt0279496	4.9	127
tt0279526	8.0	61
tt0279549	4.8	6
tt0279778	6.1	21760
tt0279781	5.5	16845
tt0279792	7.8	11
tt0279823	6.4	66
tt0279831	6.8	61
tt0279888	6.4	15
tt0279889	5.6	11689
tt0279910	7.9	11
tt0280259	7.3	159
tt0280271	6.6	8
tt0280342	7.9	723
tt0280380	6.1	26994
tt0280432	6.8	34
tt0280460	5.7	17958
tt0280477	7.0	10903
tt0280485	7.1	393
tt0280486	5.6	51859
tt0280488	5.7	119
tt0280491	7.6	26647
tt0280590	5.8	162895
tt0280610	7.7	47
tt0280665	6.2	39251
tt0280686	5.5	11
tt0280696	5.8	3007
tt0280707	7.2	101536
tt0280720	5.4	15755
tt0280732	5.7	140
tt0280760	6.8	37114
tt0280774	6.5	77
tt0280778	7.0	19805
tt0280981	7.5	13
tt0280990	6.7	5942
tt0281032	6.8	19
tt0281144	5.8	46
tt0281219	6.6	15
tt0281322	6.1	36627
tt0281358	7.3	230308
tt0281363	6.5	22
tt0281364	6.6	45457
tt0281373	5.2	29912
tt0281425	6.1	18
tt0281471	6.3	1618
tt0281483	6.4	41
tt0281485	7.0	52
tt0281494	7.6	112
tt0281563	5.9	17
tt0281568	7.1	13
tt0281718	7.2	5551
tt0281726	5.0	689
tt0281820	6.4	11295
tt0281906	6.7	39
tt0281921	7.2	29
tt0282120	5.7	15781
tt0282188	4.8	11
tt0282209	5.0	35260
tt0282212	6.9	64
tt0282251	6.0	237
tt0282453	6.8	29
tt0282529	7.3	34
tt0282537	8.1	310
tt0282551	7.1	18
tt0282578	4.8	96
tt0282613	3.6	331
tt0282687	5.8	34914
tt0282699	4.5	9
tt0282768	6.8	2870
tt0282890	7.5	18
tt0283003	6.7	42675
tt0283026	5.1	22139
tt0283084	6.6	26730
tt0283139	7.1	35730
tt0283160	4.4	5849
tt0283187	3.4	9
tt0283190	8.5	10
tt0283208	7.4	264
tt0283249	6.2	40
tt0283323	6.0	226
tt0283383	7.2	669
tt0283387	6.4	276
tt0283388	6.9	41
tt0283426	5.3	19444
tt0283431	6.8	7269
tt0283504	6.5	1827
tt0283509	7.9	50350
tt0283525	7.5	190
tt0283530	6.9	18413
tt0283551	8.3	14
tt0283604	5.9	14
tt0283606	5.0	156
tt0283621	6.5	36
tt0283625	6.9	94
tt0283632	4.8	14644
tt0283657	6.0	75
tt0283658	6.5	119
tt0283735	7.7	220
tt0283754	6.7	3929
tt0283770	7.6	509
tt0283799	6.4	270
tt0283810	5.2	7
tt0283875	7.0	4834
tt0283883	6.1	2478
tt0283890	7.3	15
tt0283897	5.7	3579
tt0283994	6.8	4976
tt0283995	5.8	56
tt0283999	5.7	855
tt0284034	5.9	7029
tt0284036	5.5	38
tt0284059	7.1	27
tt0284080	7.2	22
tt0284092	5.9	118
tt0284166	3.8	23
tt0284185	7.2	31
tt0284220	6.5	15
tt0284227	3.7	92
tt0284312	6.7	214
tt0284342	8.2	35
tt0284355	7.0	31
tt0284371	8.0	31
tt0284481	6.6	74
tt0284490	5.6	67054
tt0284492	7.0	4602
tt0284534	5.5	1573
tt0284711	7.2	68
tt0284714	7.2	2349
tt0284915	8.5	582
tt0285009	6.2	31
tt0285063	8.9	2471
tt0285283	6.8	12
tt0285320	5.3	36
tt0285370	7.4	6416
tt0285462	4.9	33356
tt0285486	8.4	164
tt0285531	5.5	100784
tt0285621	7.2	24
tt0285624	5.0	305
tt0285686	7.4	18
tt0285742	7.0	98040
tt0285823	6.3	175916
tt0285861	7.0	15977
tt0285879	6.1	1426
tt0285981	6.2	28
tt0286012	6.9	475
tt0286035	5.6	10
tt0286073	5.3	52
tt0286093	7.2	18
tt0286106	6.8	411644
tt0286108	4.7	341
tt0286112	7.3	96032
tt0286153	5.3	79
tt0286170	7.2	6
tt0286187	6.0	152
tt0286244	7.7	59185
tt0286450	5.6	81
tt0286499	6.7	122359
tt0286516	7.0	5044
tt0286594	6.1	3317
tt0286598	8.6	6268
tt0286635	6.8	6958
tt0286703	6.9	41
tt0286716	5.7	291247
tt0286719	6.7	39
tt0286727	7.3	286
tt0286751	6.6	30665
tt0286788	5.8	70304
tt0286800	5.8	28
tt0286864	6.0	791
tt0286926	6.7	29
tt0286939	7.2	18
tt0286954	6.3	14
tt0287059	6.7	46
tt0287065	3.6	182
tt0287073	6.0	12
tt0287338	6.4	11
tt0287446	6.6	21
tt0287494	5.4	27
tt0287546	8.0	8
tt0287717	5.3	78368
tt0287781	7.9	600
tt0287800	5.3	318
tt0287826	5.8	626
tt0287870	8.2	262
tt0287915	6.3	129
tt0287935	6.8	15
tt0287978	5.3	239892
tt0288045	5.2	45977
tt0288242	6.6	12
tt0288243	3.6	2163
tt0288275	7.0	974
tt0288477	5.6	116429
tt0288520	5.2	342
tt0288541	7.2	19
tt0288713	7.6	6
tt0288715	6.7	99
tt0288726	6.3	26
tt0288793	7.9	46
tt0288815	8.1	30
tt0288865	8.1	32
tt0288875	7.0	70
tt0288912	7.2	30
tt0288960	7.8	1151
tt0288968	7.5	18
tt0289016	7.5	649
tt0289113	4.5	12
tt0289146	4.7	219
tt0289188	6.8	86
tt0289211	5.4	6
tt0289374	6.7	2664
tt0289408	6.5	11591
tt0289446	5.8	31
tt0289555	5.9	105
tt0289625	3.9	454
tt0289627	7.4	22
tt0289649	8.9	3910
tt0289654	4.0	35
tt0289683	6.8	48
tt0289765	7.2	310125
tt0289780	6.8	201
tt0289830	7.8	22002
tt0289848	5.9	92592
tt0289879	7.6	552729
tt0289964	7.4	15
tt0289992	7.5	131784
tt0290002	6.4	300864
tt0290094	5.2	28
tt0290095	5.4	92987
tt0290145	6.6	3817
tt0290210	6.4	8960
tt0290212	4.7	11552
tt0290218	7.1	519
tt0290249	5.9	406
tt0290279	7.7	24
tt0290298	6.8	45
tt0290334	7.4	608962
tt0290341	5.2	18
tt0290382	5.6	2587
tt0290406	5.6	120
tt0290661	7.0	6802
tt0290671	7.1	521
tt0290673	7.3	161332
tt0290675	6.5	104
tt0290677	5.3	73
tt0290705	5.3	89
tt0290769	7.8	16
tt0290797	7.2	19
tt0290814	7.4	87
tt0290829	7.4	31
tt0290879	6.4	2030
tt0290983	6.9	6546
tt0291018	3.2	25
tt0291143	5.7	33
tt0291172	7.5	10525
tt0291313	6.6	50
tt0291337	9.2	17639
tt0291350	7.8	36138
tt0291352	5.4	13
tt0291490	8.1	4129
tt0291491	8.5	3455
tt0291492	8.3	2293
tt0291502	3.6	18673
tt0291505	7.2	181
tt0291538	6.3	2004
tt0291577	6.0	53
tt0291597	7.2	6
tt0291628	5.5	60
tt0291655	7.8	10
tt0291713	6.5	36
tt0291730	7.9	744
tt0291816	6.8	732
tt0291900	5.6	73
tt0291928	5.2	819
tt0292070	8.5	13
tt0292081	6.3	445
tt0292190	5.4	120
tt0292250	7.1	15
tt0292280	2.5	27
tt0292453	7.8	167
tt0292454	7.0	87
tt0292502	5.6	503
tt0292506	6.6	146945
tt0292610	5.4	8202
tt0292621	7.3	18
tt0292644	6.6	55391
tt0292806	6.3	39
tt0292816	6.5	117
tt0292910	7.4	24
tt0292963	7.3	121179
tt0293007	7.6	24471
tt0293182	5.3	32
tt0293267	7.4	7
tt0293347	7.5	104
tt0293356	7.3	29
tt0293429	6.1	202857
tt0293435	6.2	125
tt0293508	7.2	137725
tt0293538	7.0	383
tt0293564	6.3	197868
tt0293627	4.5	41
tt0293662	6.8	336651
tt0293715	7.9	52705
tt0293728	6.4	211
tt0293808	5.7	218
tt0293815	5.8	32531
tt0293868	5.1	30
tt0293890	7.6	13
tt0293961	2.7	160
tt0293965	7.1	21
tt0294002	7.7	320
tt0294084	7.1	418
tt0294113	5.9	22
tt0294208	7.9	423
tt0294357	6.4	29701
tt0294382	4.0	24
tt0294407	2.0	13
tt0294444	5.9	43
tt0294503	5.2	15
tt0294746	6.2	43
tt0294870	6.9	57952
tt0294968	7.3	51
tt0295054	5.7	60
tt0295081	3.3	129
tt0295178	6.3	233578
tt0295200	5.4	134
tt0295210	6.0	330
tt0295238	6.4	4101
tt0295254	3.4	23772
tt0295264	8.0	66
tt0295269	5.1	433
tt0295284	6.0	69
tt0295289	5.6	19542
tt0295297	7.5	759096
tt0295362	6.6	1684
tt0295366	6.5	114
tt0295393	6.0	32
tt0295397	6.1	76
tt0295427	3.4	28733
tt0295435	5.4	10
tt0295502	8.1	21
tt0295520	4.7	16
tt0295538	6.5	276
tt0295581	6.4	169
tt0295582	6.8	101
tt0295700	6.1	144759
tt0295701	5.9	193000
tt0295707	5.6	21
tt0295736	4.4	1289
tt0295848	6.2	75
tt0295872	8.2	24
tt0295902	5.9	51
tt0295906	6.2	105
tt0295917	6.8	114
tt0295937	8.2	9
tt0295943	5.5	44
tt0296040	6.2	17
tt0296161	5.9	88
tt0296164	6.6	20
tt0296196	2.7	14
tt0296266	6.2	10
tt0296275	6.2	17
tt0296342	7.4	72
tt0296547	6.4	69
tt0296572	6.6	250705
tt0296593	7.2	415
tt0296620	5.7	80
tt0296647	5.4	19
tt0296665	5.1	130
tt0296766	4.6	295
tt0296841	8.2	8
tt0296878	2.8	8
tt0296891	4.9	160
tt0296967	6.8	12
tt0296972	6.4	209
tt0297037	6.5	10943
tt0297124	7.3	19
tt0297134	6.6	49
tt0297144	6.8	6755
tt0297162	4.6	17702
tt0297181	5.4	55319
tt0297284	6.3	67063
tt0297366	6.8	19
tt0297406	5.6	114
tt0297414	5.3	417
tt0297556	7.6	54
tt0297603	8.1	117
tt0297741	7.0	4356
tt0297827	5.2	69
tt0297838	6.6	59
tt0297865	7.0	1016
tt0297883	7.8	55
tt0297983	4.9	118
tt0298130	7.1	399956
tt0298144	6.7	33
tt0298148	7.4	550268
tt0298203	7.2	348686
tt0298228	7.5	45447
tt0298296	3.9	9037
tt0298310	4.4	45
tt0298336	9.2	9
tt0298386	7.4	87
tt0298388	6.5	4822
tt0298408	6.4	18053
tt0298454	6.1	534
tt0298491	6.4	3420
tt0298570	5.7	334
tt0298698	7.0	41
tt0298814	5.5	114569
tt0298845	7.6	45361
tt0298856	7.0	7499
tt0298903	6.3	128
tt0298911	6.9	461
tt0298934	7.5	1307
tt0298943	6.5	394
tt0299014	5.3	807
tt0299149	7.5	14
tt0299161	8.7	16
tt0299172	5.4	29268
tt0299269	5.2	14
tt0299324	5.2	11
tt0299352	7.6	41
tt0299358	6.7	27
tt0299458	6.7	11298
tt0299628	5.1	20
tt0299640	6.4	6
tt0299658	7.2	255271
tt0299700	7.0	17
tt0299728	5.2	9
tt0299832	6.1	47
tt0299847	6.2	39
tt0299898	6.3	149
tt0299899	7.0	14
tt0299929	8.1	11
tt0299930	2.7	51934
tt0299932	7.5	42
tt0299977	7.9	193424
tt0300051	6.2	74311
tt0300076	6.3	128
tt0300446	6.4	19
tt0300471	6.2	117143
tt0300479	7.9	94
tt0300532	5.7	34390
tt0300556	5.6	69001
tt0300745	5.9	180
tt0300784	8.1	93
tt0300840	5.4	13
tt0300877	7.3	127
tt0300903	6.7	19
tt0301142	7.8	23
tt0301155	8.4	17
tt0301181	6.1	8084
tt0301199	7.2	45427
tt0301414	7.1	7797
tt0301418	5.0	8
tt0301470	5.7	75925
tt0301493	8.0	42
tt0301527	7.1	97
tt0301636	5.9	208
tt0301665	5.8	278
tt0301684	6.2	4902
tt0301765	5.0	158
tt0301799	5.2	159
tt0301893	4.3	2380
tt0301970	6.9	132
tt0301976	6.9	25162
tt0302076	5.5	354
tt0302194	8.0	11
tt0302240	6.5	1077
tt0302250	7.8	427
tt0302297	4.7	6609
tt0302327	9.0	5658
tt0302368	8.8	20
tt0302449	4.3	20
tt0302532	5.6	80
tt0302640	5.6	109279
tt0302765	5.1	10
tt0302886	7.0	255917
tt0302917	5.7	209
tt0302975	6.7	246
tt0303011	6.0	43
tt0303114	4.7	47
tt0303116	6.2	50
tt0303153	5.1	265
tt0303287	5.0	167
tt0303317	6.3	38
tt0303345	5.9	18
tt0303349	6.1	24
tt0303350	7.0	404
tt0303353	7.3	8292
tt0303376	7.6	85
tt0303387	4.5	411
tt0303403	7.1	244
tt0303509	5.5	29
tt0303564	3.3	13
tt0303714	6.4	35613
tt0303758	4.3	1141
tt0303781	5.6	54
tt0303816	5.6	88277
tt0303830	6.4	2275
tt0303854	6.2	23
tt0303858	6.0	675
tt0303914	8.3	344
tt0303933	6.0	37625
tt0304121	8.3	23
tt0304140	7.4	3288
tt0304141	7.9	759628
tt0304142	7.3	1823
tt0304167	7.1	47
tt0304246	5.8	34
tt0304328	6.3	6959
tt0304330	4.9	26
tt0304389	6.4	722
tt0304391	5.4	1154
tt0304415	6.6	98568
tt0304514	3.6	268
tt0304548	8.8	19
tt0304566	6.9	25
tt0304616	7.4	362
tt0304669	5.8	69564
tt0304711	5.1	19047
tt0304790	6.5	424
tt0304826	6.7	125
tt0305000	6.8	134
tt0305093	7.9	20
tt0305094	7.3	1028
tt0305206	7.4	54492
tt0305224	6.3	240632
tt0305325	8.0	36
tt0305357	5.0	138408
tt0305370	5.5	32
tt0305377	6.7	11
tt0305396	5.4	8478
tt0305418	7.0	14
tt0305482	5.8	146
tt0305563	5.5	45
tt0305632	3.9	1671
tt0305669	5.6	41048
tt0305705	6.3	64
tt0305711	5.5	77415
tt0305749	6.7	72
tt0305945	4.8	1072
tt0306011	5.4	765
tt0306034	6.8	242
tt0306047	5.6	169703
tt0306157	7.2	106
tt0306295	5.4	30
tt0306598	5.7	136
tt0306625	4.0	6
tt0306665	6.6	55
tt0306685	5.8	48586
tt0306734	4.9	12552
tt0306773	4.3	9
tt0306810	7.7	14
tt0306841	5.6	44560
tt0306995	7.5	309
tt0307034	6.7	1395
tt0307108	7.4	38
tt0307109	6.8	5302
tt0307182	6.4	16
tt0307351	6.1	2125
tt0307375	6.8	24
tt0307453	6.0	211269
tt0307479	6.2	88877
tt0307483	5.5	432
tt0307669	5.5	58
tt0307673	7.4	17
tt0307832	6.2	215
tt0307847	8.1	1735
tt0307901	7.6	190882
tt0307913	6.6	769
tt0307987	7.0	167132
tt0308009	5.6	22
tt0308019	6.8	55
tt0308028	5.4	26
tt0308055	7.0	43837
tt0308065	7.1	12
tt0308152	6.4	35423
tt0308208	3.7	21749
tt0308278	6.2	11
tt0308280	7.9	5989
tt0308353	4.5	11543
tt0308383	6.2	33614
tt0308407	6.9	91
tt0308412	6.6	5
tt0308421	8.7	19
tt0308424	9.7	16
tt0308476	7.7	8218
tt0308496	6.5	1099
tt0308506	5.4	24294
tt0308508	7.4	2841
tt0308514	7.3	12261
tt0308644	7.6	216829
tt0308651	3.4	27
tt0308701	6.9	26
tt0308807	6.6	22
tt0308878	6.6	12175
tt0308977	6.8	58
tt0309047	7.5	6015
tt0309086	6.9	33
tt0309284	7.1	51
tt0309315	5.7	14
tt0309338	5.8	18
tt0309344	7.2	34
tt0309347	6.6	260
tt0309368	6.3	62
tt0309377	6.4	50543
tt0309501	4.6	30
tt0309530	6.3	46883
tt0309583	6.4	49
tt0309593	6.2	215670
tt0309698	7.3	290000
tt0309793	6.4	24
tt0309802	9.0	13
tt0309820	6.6	16627
tt0309912	7.1	14856
tt0309927	8.4	14
tt0309987	7.1	141347
tt0309990	6.4	66
tt0309999	5.8	27
tt0310154	7.3	4528
tt0310243	4.8	337
tt0310281	7.2	31470
tt0310357	6.1	21316
tt0310361	7.0	21
tt0310444	7.7	31
tt0310534	7.5	72
tt0310594	5.6	19
tt0310596	4.6	177
tt0310632	7.4	294
tt0310793	7.9	152110
tt0310853	5.6	1689
tt0310854	5.9	32
tt0310859	6.9	99
tt0310867	5.9	12
tt0310910	6.6	36290
tt0310916	6.9	35
tt0311108	6.4	314
tt0311110	5.5	5422
tt0311113	7.5	253810
tt0311155	7.5	32
tt0311174	8.3	29
tt0311270	5.6	15
tt0311281	3.5	28
tt0311289	7.0	108751
tt0311340	5.6	296
tt0311429	5.8	191284
tt0311455	6.7	691
tt0311519	7.6	28682
tt0311648	7.0	23159
tt0311766	6.3	13
tt0311808	7.2	26
tt0312004	7.5	156732
tt0312074	6.9	34
tt0312089	6.7	244
tt0312258	7.5	1980
tt0312270	6.1	21
tt0312271	8.1	339
tt0312278	7.2	1119
tt0312318	8.5	8953
tt0312329	5.3	7633
tt0312497	7.8	20
tt0312528	4.2	93554
tt0312549	6.8	22971
tt0312602	4.3	36
tt0312624	6.7	43
tt0312670	7.3	84
tt0312693	7.8	201
tt0312700	3.4	7705
tt0312841	7.7	6261
tt0312910	3.2	9
tt0313038	3.3	7969
tt0313086	6.9	10
tt0313229	6.4	175
tt0313263	6.0	19
tt0313342	5.6	75
tt0313401	7.6	8
tt0313411	5.6	230
tt0313443	6.5	71039
tt0313514	10.0	13
tt0313534	6.3	7
tt0313542	7.1	120635
tt0313724	6.3	4338
tt0313729	6.9	14
tt0313737	6.2	133862
tt0313743	6.1	206
tt0313792	6.3	34149
tt0313841	5.2	35
tt0313911	5.2	39060
tt0313980	6.1	94
tt0314166	6.0	8259
tt0314170	6.0	1107
tt0314297	6.8	99
tt0314331	7.5	578238
tt0314344	5.5	16
tt0314353	6.6	136959
tt0314412	7.4	26542
tt0314431	5.4	8359
tt0314498	5.7	27159
tt0314503	6.7	49
tt0314595	6.3	19
tt0314630	6.4	3612
tt0314676	5.4	9180
tt0314708	6.7	9
tt0314734	3.6	179
tt0314786	5.8	18424
tt0314871	6.1	418
tt0315017	5.9	17
tt0315273	5.2	713
tt0315296	7.8	388
tt0315297	5.3	24874
tt0315327	6.8	466313
tt0315417	7.3	486
tt0315476	5.4	22
tt0315554	5.1	8
tt0315578	6.5	193
tt0315608	7.7	244
tt0315642	7.1	20784
tt0315705	7.1	95
tt0315733	7.6	252778
tt0315824	4.9	19254
tt0315856	5.5	88
tt0315887	6.9	47
tt0315983	7.5	75554
tt0316062	5.5	1376
tt0316094	6.0	10
tt0316159	6.5	21
tt0316188	7.2	5930
tt0316356	7.4	83435
tt0316396	6.8	84511
tt0316465	6.9	47003
tt0316654	7.5	775641
tt0316655	7.2	2962
tt0316736	7.4	7
tt0316964	5.3	17
tt0316997	5.2	198
tt0317039	8.9	15
tt0317052	6.3	1271
tt0317132	6.4	13604
tt0317198	6.0	132478
tt0317219	7.3	527928
tt0317226	7.4	1706
tt0317248	8.6	864578
tt0317303	5.7	78751
tt0317382	7.6	8
tt0317403	5.8	19
tt0317489	2.9	12
tt0317502	4.2	67
tt0317533	6.3	11
tt0317560	7.2	40
tt0317646	6.8	106
tt0317648	6.7	88413
tt0317676	2.1	39767
tt0317705	8.0	891153
tt0317740	7.0	405289
tt0317833	7.8	19
tt0317842	7.4	2599
tt0317875	6.4	700
tt0317910	8.0	26085
tt0317919	6.9	422490
tt0317990	6.8	39
tt0318081	4.3	21637
tt0318126	4.2	279
tt0318150	6.5	19
tt0318155	5.8	42801
tt0318218	8.2	251
tt0318283	5.5	14416
tt0318306	6.4	80
tt0318374	6.9	37068
tt0318462	7.7	108578
tt0318497	2.4	3819
tt0318563	6.0	32
tt0318565	4.4	446
tt0318627	6.1	219735
tt0318649	6.1	108701
tt0318765	7.0	366
tt0318821	6.5	132
tt0318850	5.4	1442
tt0318913	7.9	14727
tt0318915	8.2	178
tt0318949	5.4	45
tt0318974	6.1	23477
tt0319055	6.4	13
tt0319061	7.9	476771
tt0319067	5.7	124
tt0319090	3.4	17
tt0319262	6.5	508676
tt0319330	6.8	38
tt0319343	7.1	345211
tt0319424	8.5	16
tt0319450	5.9	122
tt0319454	8.2	7
tt0319484	4.0	32
tt0319495	4.1	840
tt0319524	5.6	10157
tt0319531	5.8	9362
tt0319578	6.4	42
tt0319803	5.3	252
tt0319829	5.3	5249
tt0319970	5.4	12477
tt0319998	7.4	67
tt0320354	5.7	15
tt0320376	7.0	12
tt0320383	7.6	66
tt0320661	7.3	349347
tt0320691	7.0	299174
tt0320719	4.7	11
tt0320736	7.3	1261
tt0320751	4.0	235
tt0320790	6.9	79
tt0320865	8.6	7
tt0321078	7.0	17
tt0321553	6.0	65
tt0321601	7.5	19
tt0321681	5.8	48
tt0322149	8.7	11
tt0322259	6.0	321091
tt0322289	6.4	3820
tt0322330	6.4	175978
tt0322409	6.9	109
tt0322411	5.7	29
tt0322422	6.7	805
tt0322423	6.7	343
tt0322589	5.3	49387
tt0322629	7.1	855
tt0322635	8.4	13
tt0322659	6.2	5707
tt0322802	6.6	105826
tt0322826	6.4	104
tt0322965	6.7	13
tt0323033	5.9	25825
tt0323073	7.8	2038
tt0323100	5.2	475
tt0323112	5.3	10
tt0323242	6.2	41
tt0323246	2.6	496
tt0323298	6.7	4900
tt0323500	5.8	8
tt0323572	4.8	4629
tt0323576	5.3	92
tt0323642	6.1	9447
tt0323852	6.5	11
tt0323926	8.3	73
tt0323944	7.1	39931
tt0323968	4.9	29
tt0324011	7.4	28
tt0324038	5.2	2002
tt0324127	5.8	22139
tt0324133	6.7	51125
tt0324216	6.2	161266
tt0324242	6.1	4148
tt0324336	6.4	22
tt0324443	7.3	50
tt0324532	4.7	5248
tt0324554	6.9	60874
tt0324699	5.6	87
tt0324854	8.9	9
tt0325055	6.3	11585
