week,at_rank1,views_at_rank1,at_rank2,views_at_rank2,at_rank3,views_at_rank3,at_rank4,views_at_rank4,at_rank5,views_at_rank5,at_rank6,views_at_rank6,at_rank7,views_at_rank7,at_rank8,views_at_rank8,at_rank9,views_at_rank9,at_rank10,views_at_rank10
2021-10-31,tt13834006,"[12000000.0, nan, 2.0]",tt10521092,"[8410000.0, nan, 3.0]",tt14315500,"[6560000.0, nan, 1.0]",tt13377488,"[4790000.0, nan, 2.0]",tt0062395,"[3310000.0, nan, 3.0]",tt11240506,"[1900000.0, nan, 1.0]",tt14700948,"[1410000.0, nan, 5.0]",tt0068765,"[1190000.0, nan, 2.0]",tt1180300,"[1170000.0, nan, 1.0]",tt0341429,"[1110000.0, nan, 4.0]"
2021-10-31,tt1487831,"[82790000.0, nan, 3.0]",tt11337908,"[56700000.0, nan, 5.0]",tt3007572,"[56490000.0, nan, 2.0]",tt0081856,"[47820000.0, nan, 2.0]",tt8787772,"[34000000.0, nan, 1.0]",tt1487831,"[29880000.0, nan, 3.0]",tt1487831,"[28050000.0, nan, 2.0]",tt3007572,"[24590000.0, nan, 2.0]",tt10231312,"[21240000.0, nan, 1.0]",tt12427840,"[13710000.0, nan, 2.0]"
2021-10-31,tt10919420,"[90100000.0, nan, 7.0]",tt12940504,"[38580000.0, nan, 3.0]",tt8165086,"[25890000.0, nan, 1.0]",tt15377930,"[19410000.0, nan, 4.0]",tt14518756,"[18290000.0, nan, 9.0]",tt6267820,"[14070000.0, nan, 4.0]",,,tt14609428,"[9740000.0, nan, 2.0]",tt15018224,"[9130000.0, nan, 3.0]",tt10834220,"[8910000.0, nan, 5.0]"
2021-10-24,tt10763820,"[31870000.0, nan, 1.0]",tt0067934,"[7900000.0, nan, 3.0]",tt1033643,"[7380000.0, nan, 1.0]",tt8385474,"[5780000.0, nan, 1.0]",tt10101702,"[5570000.0, nan, 5.0]",tt0022520,"[5350000.0, nan, 1.0]",tt0079219,"[4520000.0, nan, 2.0]",tt0039439,"[4400000.0, nan, 4.0]",tt0421073,"[3440000.0, nan, 1.0]",tt5220122,"[3430000.0, nan, 4.0]"
2021-10-24,tt10521092,"[25800000.0, nan, 2.0]",tt0062395,"[11550000.0, nan, 2.0]",tt13834006,"[9000000.0, nan, 1.0]",tt13377488,"[6520000.0, nan, 1.0]",tt0068765,"[4140000.0, nan, 1.0]",tt13003996,"[2680000.0, nan, 3.0]",tt0341429,"[2240000.0, nan, 3.0]",tt14700948,"[1910000.0, nan, 4.0]",tt15204288,"[1400000.0, nan, 5.0]",tt0038348,"[1150000.0, nan, 4.0]"
2021-10-24,tt1487831,"[179000000.0, nan, 2.0]",tt11337908,"[79040000.0, nan, 4.0]",tt1487831,"[44810000.0, nan, 2.0]",tt3007572,"[35530000.0, nan, 1.0]",tt1487831,"[33120000.0, nan, 1.0]",tt0081856,"[19970000.0, nan, 1.0]",tt7767422,"[18380000.0, nan, 6.0]",tt12427840,"[15930000.0, nan, 1.0]",tt0135078,"[15760000.0, nan, 1.0]",tt3007572,"[15710000.0, nan, 1.0]"
2021-10-24,tt10919420,"[147560000.0, nan, 6.0]",tt12940504,"[84530000.0, nan, 2.0]",tt15377930,"[34600000.0, nan, 3.0]",tt14518756,"[31840000.0, nan, 8.0]",tt15018224,"[16290000.0, nan, 2.0]",tt6267820,"[13930000.0, nan, 3.0]",tt10834220,"[12900000.0, nan, 4.0]",tt10795658,"[8700000.0, nan, 5.0]",tt0233127,"[7710000.0, nan, 3.0]",tt14609428,"[6950000.0, nan, 1.0]"
2021-10-17,tt0067934,"[20410000.0, nan, 2.0]",tt0039439,"[12590000.0, nan, 3.0]",tt0359954,"[9470000.0, nan, 2.0]",tt10101702,"[8220000.0, nan, 4.0]",tt8150814,"[7380000.0, nan, 2.0]",tt11819890,"[7300000.0, nan, 2.0]",tt0021292,"[5800000.0, nan, 1.0]",tt0036443,"[5000000.0, nan, 2.0]",tt0079219,"[4950000.0, nan, 1.0]",tt1013743,"[4770000.0, nan, 1.0]"
2021-10-17,tt10521092,"[21460000.0, nan, 1.0]",tt13003996,"[7360000.0, nan, 2.0]",tt0341429,"[6060000.0, nan, 2.0]",tt30395629,"[6030000.0, nan, 1.0]",tt0062395,"[3390000.0, nan, 1.0]",tt14700948,"[3340000.0, nan, 3.0]",tt15204288,"[2120000.0, nan, 4.0]",tt8696442,"[1870000.0, nan, 1.0]",,,tt0038348,"[1800000.0, nan, 3.0]"
2021-10-17,tt1487831,"[133120000.0, nan, 1.0]",tt11337908,"[129280000.0, nan, 3.0]",tt7767422,"[28190000.0, nan, 5.0]",,,tt1487831,"[23050000.0, nan, 1.0]",tt10574558,"[20940000.0, nan, 4.0]",tt2386826,"[18730000.0, nan, 1.0]",tt7879820,"[17360000.0, nan, 2.0]",tt0125602,"[17030000.0, nan, 1.0]",tt0413573,"[15990000.0, nan, 3.0]"
2021-10-17,tt10919420,"[258840000.0, nan, 5.0]",tt15377930,"[62890000.0, nan, 2.0]",tt12940504,"[41780000.0, nan, 1.0]",tt14518756,"[37740000.0, nan, 7.0]",tt10834220,"[20720000.0, nan, 3.0]",tt10795658,"[16310000.0, nan, 4.0]",tt15018224,"[13770000.0, nan, 1.0]",tt6267820,"[12760000.0, nan, 2.0]",tt14518284,"[10080000.0, nan, 7.0]",tt14167390,"[9220000.0, nan, 1.0]"
2021-10-10,tt0039439,"[42280000.0, nan, 2.0]",tt8150814,"[20480000.0, nan, 1.0]",tt0067934,"[13920000.0, nan, 1.0]",tt10101702,"[13370000.0, nan, 3.0]",tt0036443,"[10270000.0, nan, 1.0]",tt2869728,"[8030000.0, nan, 1.0]",tt0068688,"[7650000.0, nan, 1.0]",tt11819890,"[7520000.0, nan, 1.0]",tt0033922,"[7180000.0, nan, 1.0]",tt0359954,"[6830000.0, nan, 1.0]"
2021-10-10,tt14700948,"[7210000.0, nan, 2.0]",tt13884144,"[4070000.0, nan, 2.0]",tt11698662,"[3600000.0, nan, 2.0]",tt15204288,"[2730000.0, nan, 3.0]",tt12748300,"[2540000.0, nan, 1.0]",,,tt0341429,"[1940000.0, nan, 1.0]",tt15268100,"[1830000.0, nan, 1.0]",tt0038348,"[1790000.0, nan, 2.0]",tt13003996,"[1670000.0, nan, 1.0]"
2021-10-10,tt11337908,"[166520000.0, nan, 2.0]",tt7879820,"[63520000.0, nan, 1.0]",tt7767422,"[42120000.0, nan, 4.0]",tt0413573,"[29650000.0, nan, 2.0]",tt10574558,"[29020000.0, nan, 3.0]",tt3121722,"[19910000.0, nan, 1.0]",tt4052886,"[16730000.0, nan, 5.0]",,,tt7767422,"[12760000.0, nan, 3.0]",tt15387774,"[12520000.0, nan, 1.0]"
2021-10-10,tt10919420,"[412940000.0, nan, 4.0]",tt15377930,"[39460000.0, nan, 1.0]",tt14518756,"[32890000.0, nan, 6.0]",tt10834220,"[30300000.0, nan, 2.0]",tt10795658,"[22220000.0, nan, 3.0]",tt13357140,"[14560000.0, nan, 2.0]",tt13278100,"[11210000.0, nan, 3.0]",tt6267820,"[10240000.0, nan, 1.0]",tt6468322,"[9730000.0, nan, 6.0]",tt14518284,"[8570000.0, nan, 6.0]"
2021-10-03,tt0039439,"[47600000.0, nan, 1.0]",tt10101702,"[24510000.0, nan, 2.0]",tt5164438,"[20130000.0, nan, 2.0]",tt13056008,"[17010000.0, nan, 1.0]",tt15469820,"[16750000.0, nan, 1.0]",tt12362822,"[12050000.0, nan, 2.0]",tt1375670,"[8130000.0, nan, 2.0]",tt34625555,"[5680000.0, nan, 4.0]",tt0050682,"[4960000.0, nan, 3.0]",tt14366176,"[4160000.0, nan, 7.0]"
2021-10-03,tt14700948,"[8740000.0, nan, 1.0]",tt11698662,"[7100000.0, nan, 1.0]",tt15204288,"[6350000.0, nan, 2.0]",tt13884144,"[4650000.0, nan, 1.0]",,,tt8886670,"[2940000.0, nan, 3.0]",tt0038348,"[2740000.0, nan, 1.0]",tt9205538,"[2140000.0, nan, 1.0]",tt10404944,"[1840000.0, nan, 3.0]",,
2021-10-03,tt7767422,"[72870000.0, nan, 3.0]",tt11337908,"[61080000.0, nan, 1.0]",tt10574558,"[59120000.0, nan, 2.0]",tt4052886,"[25110000.0, nan, 4.0]",tt0413573,"[18680000.0, nan, 1.0]",tt7767422,"[18420000.0, nan, 3.0]",tt7767422,"[18140000.0, nan, 2.0]",tt9839146,"[15870000.0, nan, 1.0]",tt10888878,"[13210000.0, nan, 6.0]",tt12427840,"[10690000.0, nan, 5.0]"
2021-10-03,tt10919420,"[571760000.0, nan, 3.0]",tt10834220,"[31380000.0, nan, 1.0]",tt14518756,"[28330000.0, nan, 5.0]",tt13278100,"[27030000.0, nan, 2.0]",tt10795658,"[26280000.0, nan, 2.0]",tt13357140,"[20090000.0, nan, 1.0]",tt6468322,"[14250000.0, nan, 5.0]",tt3909224,"[13420000.0, nan, 4.0]",tt10516352,"[12600000.0, nan, 1.0]",tt6468322,"[9370000.0, nan, 5.0]"
2021-09-26,tt12362822,"[30040000.0, nan, 1.0]",tt5164438,"[16670000.0, nan, 1.0]",tt10101702,"[15510000.0, nan, 1.0]",tt0050682,"[12590000.0, nan, 2.0]",tt34625555,"[11280000.0, nan, 3.0]",tt1375670,"[9250000.0, nan, 1.0]",tt10322274,"[8040000.0, nan, 2.0]",tt0120051,"[6930000.0, nan, 2.0]",tt10521144,"[6790000.0, nan, 2.0]",tt0046047,"[5210000.0, nan, 2.0]"
2021-09-26,tt8886670,"[16120000.0, nan, 2.0]",tt10404944,"[9490000.0, nan, 2.0]",tt15204288,"[7130000.0, nan, 1.0]",tt0086872,"[2330000.0, nan, 3.0]",,,tt15250998,"[1260000.0, nan, 1.0]",tt6402468,"[1120000.0, nan, 9.0]",,,tt11658120,"[1030000.0, nan, 3.0]",,
2021-09-26,tt7767422,"[160420000.0, nan, 2.0]",tt4052886,"[42990000.0, nan, 3.0]",tt10574558,"[33200000.0, nan, 1.0]",tt7767422,"[27380000.0, nan, 2.0]",tt10888878,"[22150000.0, nan, 5.0]",tt7767422,"[22030000.0, nan, 1.0]",tt10547554,"[15850000.0, nan, 2.0]",tt15287836,"[15150000.0, nan, 1.0]",tt27897191,"[12920000.0, nan, 4.0]",tt4052886,"[12180000.0, nan, 5.0]"
2021-09-26,tt10919420,"[448730000.0, nan, 2.0]",tt14518756,"[23360000.0, nan, 4.0]",tt6468322,"[21830000.0, nan, 4.0]",tt13278100,"[16260000.0, nan, 1.0]",tt3909224,"[14020000.0, nan, 3.0]",tt6468322,"[12150000.0, nan, 4.0]",tt11698590,"[11620000.0, nan, 1.0]",tt10795658,"[10890000.0, nan, 1.0]",tt6468322,"[8680000.0, nan, 4.0]",tt32375039,"[8410000.0, nan, 13.0]"
2021-09-19,tt34625555,"[37400000.0, nan, 2.0]",tt10322274,"[17290000.0, nan, 1.0]",tt0050682,"[16160000.0, nan, 1.0]",tt0046047,"[14680000.0, nan, 1.0]",tt10521144,"[13160000.0, nan, 1.0]",tt3766354,"[12310000.0, nan, 1.0]",,,tt0120051,"[9060000.0, nan, 1.0]",tt11742798,"[8100000.0, nan, 3.0]",tt0312693,"[6950000.0, nan, 1.0]"
2021-09-19,tt8886670,"[14830000.0, nan, 1.0]",tt0086872,"[14270000.0, nan, 2.0]",tt10404944,"[10360000.0, nan, 1.0]",tt12299824,"[3140000.0, nan, 2.0]",tt8837044,"[2610000.0, nan, 1.0]",,,tt3344928,"[1880000.0, nan, 2.0]",tt0373074,"[1800000.0, nan, 2.0]",tt15216504,"[1470000.0, nan, 2.0]",tt0245712,"[1450000.0, nan, 1.0]"
2021-09-19,tt7767422,"[125770000.0, nan, 1.0]",tt4052886,"[98140000.0, nan, 2.0]",tt10888878,"[35020000.0, nan, 4.0]",tt27897191,"[19310000.0, nan, 3.0]",tt15260794,"[18720000.0, nan, 3.0]",tt4052886,"[16240000.0, nan, 4.0]",tt7767422,"[14880000.0, nan, 1.0]",tt10547554,"[14350000.0, nan, 1.0]",tt12211696,"[14180000.0, nan, 2.0]",tt4052886,"[11560000.0, nan, 1.0]"
2021-09-19,tt10919420,"[63190000.0, nan, 1.0]",tt6468322,"[39910000.0, nan, 3.0]",tt6468322,"[19340000.0, nan, 3.0]",tt14518756,"[18580000.0, nan, 3.0]",tt11769304,"[13050000.0, nan, 7.0]",tt6468322,"[12270000.0, nan, 3.0]",tt6468322,"[11940000.0, nan, 2.0]",tt6468322,"[11490000.0, nan, 3.0]",tt32375039,"[9320000.0, nan, 12.0]",tt11974324,"[7870000.0, nan, 10.0]"
2021-09-12,tt34625555,"[38780000.0, nan, 1.0]",tt11742798,"[23790000.0, nan, 2.0]",tt11575056,"[13560000.0, nan, 2.0]",tt4590256,"[10930000.0, nan, 3.0]",tt4479380,"[9930000.0, nan, 3.0]",tt1637688,"[8930000.0, nan, 1.0]",tt10175340,"[7770000.0, nan, 1.0]",tt14366176,"[6960000.0, nan, 6.0]",tt10731768,"[6570000.0, nan, 4.0]",tt0017166,"[6200000.0, nan, 1.0]"
2021-09-12,tt0086872,"[13440000.0, nan, 1.0]",tt12299824,"[5410000.0, nan, 1.0]",tt0373074,"[3250000.0, nan, 1.0]",tt0025311,"[2990000.0, nan, 2.0]",tt15216504,"[2060000.0, nan, 1.0]",tt6402468,"[1780000.0, nan, 8.0]",tt3344928,"[1530000.0, nan, 1.0]",tt11594766,"[1450000.0, nan, 4.0]",tt11154906,"[1440000.0, nan, 4.0]",tt0036098,"[1410000.0, nan, 1.0]"
2021-09-12,tt4052886,"[75940000.0, nan, 1.0]",tt10888878,"[54420000.0, nan, 3.0]",tt15260794,"[37910000.0, nan, 2.0]",tt27897191,"[31750000.0, nan, 2.0]",tt12211696,"[19590000.0, nan, 1.0]",tt2661044,"[12990000.0, nan, 2.0]",tt4052886,"[12260000.0, nan, 3.0]",tt15211330,"[11730000.0, nan, 1.0]",tt13275052,"[11480000.0, nan, 1.0]",tt14738778,"[11150000.0, nan, 3.0]"
2021-09-12,tt6468322,"[123170000.0, nan, 2.0]",tt6468322,"[38030000.0, nan, 2.0]",tt6468322,"[16720000.0, nan, 1.0]",tt6468322,"[16720000.0, nan, 2.0]",tt14518756,"[14870000.0, nan, 2.0]",tt6468322,"[14410000.0, nan, 2.0]",tt11769304,"[11590000.0, nan, 6.0]",tt0292806,"[10630000.0, nan, 1.0]",tt32375039,"[10350000.0, nan, 11.0]",tt10220588,"[9980000.0, nan, 1.0]"
2021-09-05,tt4590256,"[36730000.0, nan, 2.0]",tt4479380,"[32730000.0, nan, 2.0]",tt11742798,"[26710000.0, nan, 1.0]",tt10731768,"[13390000.0, nan, 3.0]",tt14366176,"[9380000.0, nan, 5.0]",tt6714432,"[6640000.0, nan, 3.0]",tt11575056,"[6480000.0, nan, 1.0]",tt2709768,"[6450000.0, nan, 3.0]",tt0494652,"[6270000.0, nan, 1.0]",tt1133985,"[6230000.0, nan, 1.0]"
2021-09-05,tt0025311,"[7340000.0, nan, 1.0]",tt11154906,"[2270000.0, nan, 3.0]",tt11594766,"[2100000.0, nan, 3.0]",tt6402468,"[2080000.0, nan, 7.0]",tt12268678,"[1830000.0, nan, 1.0]",tt0309368,"[1420000.0, nan, 3.0]",,,,,tt2539482,"[1130000.0, nan, 1.0]",,
2021-09-05,tt10888878,"[76540000.0, nan, 2.0]",tt27897191,"[37580000.0, nan, 1.0]",tt15260794,"[24050000.0, nan, 1.0]",tt14738778,"[15660000.0, nan, 2.0]",tt2661044,"[13590000.0, nan, 1.0]",tt10293938,"[12910000.0, nan, 6.0]",tt12427840,"[11050000.0, nan, 4.0]",tt14738778,"[10320000.0, nan, 6.0]",tt27897191,"[9590000.0, nan, 1.0]",tt12427840,"[9140000.0, nan, 1.0]"
2021-09-05,tt6468322,"[201910000.0, nan, 1.0]",tt6468322,"[22710000.0, nan, 1.0]",tt13024974,"[19170000.0, nan, 2.0]",tt6468322,"[14870000.0, nan, 1.0]",tt14417802,"[11530000.0, nan, 6.0]",tt32375039,"[11100000.0, nan, 10.0]",tt14518756,"[9630000.0, nan, 1.0]",tt11974324,"[9010000.0, nan, 9.0]",tt0233127,"[7200000.0, nan, 2.0]",tt6468322,"[7070000.0, nan, 1.0]"
2021-08-29,tt10731768,"[48140000.0, nan, 2.0]",tt4590256,"[42810000.0, nan, 1.0]",tt4479380,"[35650000.0, nan, 1.0]",tt6714432,"[16910000.0, nan, 2.0]",tt12829958,"[13720000.0, nan, 1.0]",tt14366176,"[13430000.0, nan, 4.0]",tt11657662,"[13300000.0, nan, 1.0]",tt2709768,"[10860000.0, nan, 2.0]",tt12783454,"[9560000.0, nan, 3.0]",tt1365519,"[8430000.0, nan, 1.0]"
2021-08-29,tt0309368,"[6570000.0, nan, 2.0]",tt11154906,"[5790000.0, nan, 2.0]",tt11594766,"[5090000.0, nan, 2.0]",tt6402468,"[3020000.0, nan, 6.0]",,,tt12808182,"[2000000.0, nan, 5.0]",tt1692190,"[1560000.0, nan, 4.0]",tt0026718,"[1510000.0, nan, 5.0]",tt14315566,"[1460000.0, nan, 3.0]",tt15036416,"[1440000.0, nan, 4.0]"
2021-08-29,tt10888878,"[51280000.0, nan, 1.0]",tt10293938,"[20790000.0, nan, 5.0]",tt14738778,"[17740000.0, nan, 1.0]",tt0306295,"[14020000.0, nan, 1.0]",tt10293938,"[13860000.0, nan, 5.0]",tt14738778,"[12410000.0, nan, 5.0]",tt10327830,"[11180000.0, nan, 3.0]",tt12427840,"[11030000.0, nan, 3.0]",tt7414406,"[10480000.0, nan, 5.0]",tt19879648,"[10090000.0, nan, 4.0]"
2021-08-29,tt14417802,"[15480000.0, nan, 5.0]",tt32375039,"[12120000.0, nan, 9.0]",tt10183912,"[11500000.0, nan, 3.0]",tt11769304,"[10980000.0, nan, 5.0]",tt11974324,"[9750000.0, nan, 8.0]",tt0259816,"[9020000.0, nan, 3.0]",tt13024974,"[8430000.0, nan, 1.0]",tt13495314,"[8220000.0, nan, 1.0]",tt12626014,"[7550000.0, nan, 8.0]",tt0233127,"[7340000.0, nan, 1.0]"
2021-08-22,tt10731768,"[57160000.0, nan, 1.0]",tt12783454,"[26170000.0, nan, 2.0]",tt10230994,"[23870000.0, nan, 2.0]",tt14366176,"[21960000.0, nan, 3.0]",tt6714432,"[13860000.0, nan, 1.0]",tt2709768,"[10110000.0, nan, 1.0]",tt5220122,"[8550000.0, nan, 3.0]",tt0045815,"[6900000.0, nan, 1.0]",tt1615918,"[6870000.0, nan, 1.0]",tt12929990,"[6320000.0, nan, 4.0]"
2021-08-22,tt0309368,"[17330000.0, nan, 1.0]",tt11594766,"[7910000.0, nan, 1.0]",tt11154906,"[7120000.0, nan, 1.0]",tt6402468,"[4520000.0, nan, 5.0]",,,tt12808182,"[3340000.0, nan, 4.0]",tt0052232,"[3290000.0, nan, 1.0]",tt1692190,"[2650000.0, nan, 3.0]",tt0026718,"[2340000.0, nan, 4.0]",tt15036416,"[2250000.0, nan, 3.0]"
2021-08-22,tt10293938,"[31800000.0, nan, 4.0]",tt19879648,"[20660000.0, nan, 3.0]",tt10293938,"[20300000.0, nan, 4.0]",tt7414406,"[14990000.0, nan, 4.0]",tt10327830,"[14540000.0, nan, 2.0]",tt15078760,"[13220000.0, nan, 1.0]",tt9165438,"[12180000.0, nan, 2.0]",tt11343600,"[11140000.0, nan, 1.0]",tt12427840,"[10990000.0, nan, 2.0]",tt38960977,"[10430000.0, nan, 6.0]"
2021-08-22,tt14417802,"[19260000.0, nan, 4.0]",tt10183912,"[18070000.0, nan, 2.0]",tt0259816,"[15640000.0, nan, 2.0]",tt14252964,"[14920000.0, nan, 2.0]",tt32375039,"[12080000.0, nan, 8.0]",tt11769304,"[10340000.0, nan, 4.0]",tt11974324,"[9860000.0, nan, 7.0]",tt14518284,"[9030000.0, nan, 5.0]",tt12626014,"[8820000.0, nan, 7.0]",tt11937662,"[8250000.0, nan, 3.0]"
2021-08-15,tt12783454,"[90860000.0, nan, 1.0]",tt14366176,"[37050000.0, nan, 2.0]",tt10230994,"[23580000.0, nan, 1.0]",tt5220122,"[21460000.0, nan, 2.0]",tt0003606,"[15870000.0, nan, 2.0]",tt12929990,"[9860000.0, nan, 3.0]",tt3799232,"[8590000.0, nan, 1.0]",tt9784456,"[8370000.0, nan, 1.0]",tt2101341,"[7580000.0, nan, 2.0]",,
2021-08-15,tt0078350,"[11470000.0, nan, 2.0]",tt12808182,"[7570000.0, nan, 3.0]",,,tt6402468,"[6470000.0, nan, 4.0]",tt1692190,"[4890000.0, nan, 2.0]",tt0026718,"[3630000.0, nan, 3.0]",tt15036416,"[3440000.0, nan, 2.0]",,,tt0781434,"[2800000.0, nan, 2.0]",,
2021-08-15,tt10293938,"[51600000.0, nan, 3.0]",tt19879648,"[45190000.0, nan, 2.0]",tt10293938,"[30390000.0, nan, 3.0]",tt7414406,"[20870000.0, nan, 3.0]",tt15049206,"[13870000.0, nan, 2.0]",tt10327830,"[13790000.0, nan, 1.0]",tt9077530,"[13220000.0, nan, 6.0]",tt9165438,"[13170000.0, nan, 1.0]",tt0179609,"[12190000.0, nan, 7.0]",tt38960977,"[11810000.0, nan, 5.0]"
2021-08-15,tt14417802,"[23840000.0, nan, 3.0]",tt11937662,"[16400000.0, nan, 2.0]",tt0367409,"[12970000.0, nan, 1.0]",tt32375039,"[12750000.0, nan, 7.0]",tt12626014,"[11950000.0, nan, 6.0]",tt10183912,"[11620000.0, nan, 1.0]",tt11974324,"[10640000.0, nan, 6.0]",tt14252964,"[9750000.0, nan, 1.0]",tt0259816,"[9600000.0, nan, 1.0]",tt11769304,"[9500000.0, nan, 3.0]"
2021-08-08,tt0003606,"[24200000.0, nan, 1.0]",tt12929990,"[23480000.0, nan, 2.0]",tt14366176,"[21940000.0, nan, 1.0]",tt0386846,"[10870000.0, nan, 1.0]",tt0066126,"[8040000.0, nan, 1.0]",tt1893273,"[6850000.0, nan, 3.0]",tt5220122,"[6250000.0, nan, 1.0]",tt2101341,"[5840000.0, nan, 1.0]",tt5562070,"[5150000.0, nan, 5.0]",tt0469641,"[5050000.0, nan, 1.0]"
2021-08-08,tt12808182,"[23890000.0, nan, 2.0]",,,tt6402468,"[13300000.0, nan, 3.0]",tt0078350,"[11380000.0, nan, 1.0]",tt0026718,"[5140000.0, nan, 2.0]",tt14315566,"[4570000.0, nan, 2.0]",tt1692190,"[4420000.0, nan, 1.0]",tt0781434,"[3520000.0, nan, 1.0]",,,tt15036416,"[3340000.0, nan, 1.0]"
2021-08-08,tt10293938,"[105330000.0, nan, 2.0]",tt10293938,"[45080000.0, nan, 2.0]",tt7414406,"[33020000.0, nan, 2.0]",tt19879648,"[23570000.0, nan, 1.0]",tt15049206,"[18890000.0, nan, 1.0]",tt9077530,"[18840000.0, nan, 5.0]",tt14992232,"[17040000.0, nan, 1.0]",tt0179609,"[15500000.0, nan, 6.0]",tt38960977,"[14090000.0, nan, 4.0]",tt8893550,"[13930000.0, nan, 1.0]"
2021-08-08,tt14417802,"[26880000.0, nan, 2.0]",tt11937662,"[25430000.0, nan, 1.0]",tt12626014,"[15800000.0, nan, 5.0]",tt32375039,"[14510000.0, nan, 6.0]",tt11974324,"[11280000.0, nan, 5.0]",,,tt11937662,"[8580000.0, nan, 1.0]",tt9184994,"[8580000.0, nan, 2.0]",tt14518284,"[7960000.0, nan, 4.0]",tt14902484,"[7470000.0, nan, 3.0]"
2021-08-01,tt12929990,"[28050000.0, nan, 1.0]",tt1893273,"[18890000.0, nan, 2.0]",tt12851396,"[8960000.0, nan, 2.0]",,,tt5562070,"[6290000.0, nan, 4.0]",,,tt0035912,"[5840000.0, nan, 3.0]",,,,,tt1259571,"[5030000.0, nan, 2.0]"
2021-08-01,tt6402468,"[52370000.0, nan, 2.0]",tt12808182,"[16120000.0, nan, 1.0]",,,tt0026718,"[9210000.0, nan, 1.0]",tt14315566,"[9210000.0, nan, 1.0]",,,,,tt0391397,"[3130000.0, nan, 3.0]",tt7601480,"[2770000.0, nan, 4.0]",tt12735338,"[2180000.0, nan, 1.0]"
2021-08-01,tt10293938,"[100160000.0, nan, 1.0]",tt7414406,"[43970000.0, nan, 1.0]",tt9077530,"[28320000.0, nan, 4.0]",tt10293938,"[26240000.0, nan, 1.0]",tt10062292,"[23570000.0, nan, 3.0]",tt0179609,"[21620000.0, nan, 5.0]",tt11704040,"[19370000.0, nan, 1.0]",tt38960977,"[18510000.0, nan, 3.0]",tt1520211,"[15050000.0, nan, 1.0]",tt38960977,"[13240000.0, nan, 1.0]"
2021-08-01,tt12626014,"[24170000.0, nan, 4.0]",tt32375039,"[16700000.0, nan, 5.0]",tt9184994,"[16470000.0, nan, 1.0]",tt8690776,"[15660000.0, nan, 2.0]",tt14417802,"[15150000.0, nan, 1.0]",tt14902484,"[14230000.0, nan, 2.0]",tt11974324,"[12730000.0, nan, 4.0]",tt14518284,"[7710000.0, nan, 3.0]",tt0154063,"[7020000.0, nan, 1.0]",tt7134908,"[6920000.0, nan, 5.0]"
2021-07-25,tt12851396,"[16130000.0, nan, 1.0]",tt1893273,"[13140000.0, nan, 1.0]",tt0035912,"[12550000.0, nan, 2.0]",,,tt1259571,"[10320000.0, nan, 1.0]",,,,,tt1325004,"[9220000.0, nan, 1.0]",,,,
2021-07-25,tt6402468,"[35930000.0, nan, 1.0]",,,,,tt0391397,"[8000000.0, nan, 2.0]",tt7601480,"[7190000.0, nan, 3.0]",tt11991786,"[4580000.0, nan, 2.0]",tt12877640,"[4060000.0, nan, 2.0]",tt0422634,"[3200000.0, nan, 1.0]",,,tt11027830,"[2620000.0, nan, 4.0]"
2021-07-25,tt10062292,"[50190000.0, nan, 2.0]",tt9077530,"[44890000.0, nan, 3.0]",tt0179609,"[31200000.0, nan, 4.0]",tt38960977,"[25520000.0, nan, 2.0]",tt10062292,"[17400000.0, nan, 1.0]",tt14738778,"[16220000.0, nan, 4.0]",tt6315640,"[15920000.0, nan, 3.0]",tt0491281,"[15390000.0, nan, 2.0]",tt9077530,"[14360000.0, nan, 3.0]",tt9077530,"[13770000.0, nan, 2.0]"
2021-07-25,tt12626014,"[36650000.0, nan, 3.0]",tt32375039,"[19070000.0, nan, 4.0]",tt8690776,"[12980000.0, nan, 1.0]",tt11974324,"[12150000.0, nan, 3.0]",tt14821886,"[9730000.0, nan, 3.0]",tt14902484,"[9450000.0, nan, 1.0]",tt7134908,"[9410000.0, nan, 4.0]",tt11769304,"[8070000.0, nan, 2.0]",tt14518284,"[7880000.0, nan, 2.0]",tt1018841,"[6840000.0, nan, 4.0]"
2021-07-18,,,,,,,tt8368408,"[11770000.0, nan, 1.0]",tt4779326,"[11630000.0, nan, 1.0]",tt12546872,"[8810000.0, nan, 2.0]",tt5562070,"[8550000.0, nan, 3.0]",tt0005308,"[7790000.0, nan, 3.0]",tt0035912,"[7640000.0, nan, 1.0]",tt6610158,"[6560000.0, nan, 1.0]"
2021-07-18,tt7601480,"[21050000.0, nan, 2.0]",,,tt12877640,"[9090000.0, nan, 1.0]",tt11991786,"[5130000.0, nan, 1.0]",tt11027830,"[4430000.0, nan, 3.0]",tt0391397,"[3170000.0, nan, 1.0]",tt0064573,"[2420000.0, nan, 2.0]",,,tt14781176,"[1860000.0, nan, 3.0]",tt0132513,"[1780000.0, nan, 3.0]"
2021-07-18,tt9077530,"[87270000.0, nan, 2.0]",tt10062292,"[58380000.0, nan, 1.0]",tt0179609,"[45000000.0, nan, 3.0]",tt6315640,"[29680000.0, nan, 2.0]",tt14738778,"[21350000.0, nan, 3.0]",tt9077530,"[20080000.0, nan, 2.0]",tt38960977,"[18980000.0, nan, 1.0]",tt0491281,"[18710000.0, nan, 1.0]",tt9077530,"[17000000.0, nan, 1.0]",tt12004280,"[16110000.0, nan, 3.0]"
